ID,X,Y,No.Grains,Length,Width,Area,Primeter,Circularity,Compactness,Ellipticity,AR
63,973,1098,1.0,0.3,0.24,3.39,0.9,0.89,0.97,1.0,1.26
64,965,1079,1.0,0.34,0.27,4.42,1.04,0.87,0.97,0.99,1.26
65,352,641,2.0,0.9,0.27,12.19,2.25,0.51,0.5,0.83,3.29
66,583,228,1.0,0.2,0.2,1.93,0.68,0.89,1.0,1.0,1.0
67,984,299,1.0,0.5,0.24,6.1,1.31,0.76,0.78,0.99,2.07
68,1421,922,1.0,0.5,0.24,6.59,1.34,0.78,0.81,0.99,2.03
69,773,203,1.0,0.51,0.25,6.83,1.37,0.78,0.81,0.99,2.03
70,753,170,1.0,0.58,0.27,8.07,1.55,0.71,0.76,0.96,2.14
71,530,716,1.0,0.51,0.36,8.22,1.48,0.8,0.91,0.95,1.42
72,630,1177,3.0,1.19,0.31,17.71,2.86,0.46,0.43,0.91,3.88
73,1062,415,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,644,253,3.0,1.09,0.25,12.37,2.85,0.33,0.34,0.8,4.31
75,868,985,1.0,0.41,0.29,5.61,1.24,0.78,0.89,0.93,1.42
76,577,1070,1.0,0.48,0.29,7.31,1.38,0.82,0.88,0.97,1.66
77,1138,1094,1.0,0.37,0.22,4.17,1.05,0.81,0.87,0.99,1.7
78,795,323,1.0,0.4,0.26,5.05,1.15,0.82,0.9,0.97,1.54
79,564,198,1.0,0.45,0.22,5.24,1.22,0.75,0.8,0.99,2.03
80,734,303,2.0,0.59,0.29,9.08,1.63,0.72,0.77,0.93,2.05
81,1515,984,1.0,0.41,0.28,5.46,1.16,0.87,0.92,0.99,1.46
82,508,731,1.0,0.4,0.28,5.54,1.18,0.85,0.93,0.98,1.42
83,331,772,1.0,0.53,0.31,7.73,1.45,0.78,0.86,0.98,1.72
84,851,462,1.0,0.48,0.25,6.03,1.29,0.77,0.81,0.99,1.95
85,684,381,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,223,764,3.0,0.99,0.33,14.95,2.72,0.43,0.46,0.72,2.97
87,637,1274,5.0,2.1,0.34,32.54,4.9,0.29,0.24,0.66,6.19
88,183,795,2.0,0.59,0.35,9.44,1.64,0.74,0.85,0.96,1.67
89,547,1088,2.0,0.67,0.32,9.8,2.04,0.5,0.65,0.66,2.09
90,450,700,1.0,0.28,0.24,3.31,0.88,0.9,0.99,0.99,1.15
91,1146,1145,3.0,1.22,0.31,17.1,3.31,0.33,0.36,0.56,3.91
92,1156,914,3.0,0.91,0.28,12.41,2.48,0.43,0.48,0.71,3.24
93,123,722,1.0,0.44,0.31,6.59,1.3,0.83,0.92,0.97,1.43
94,697,484,1.0,0.46,0.24,5.53,1.23,0.78,0.82,0.99,1.94
95,1566,1035,2.0,0.7,0.27,9.32,2.0,0.5,0.58,0.8,2.62
96,643,836,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,931,1244,1.0,0.51,0.25,6.49,1.33,0.78,0.81,0.99,2.0
98,1079,1032,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,264,839,1.0,0.44,0.27,6.05,1.27,0.8,0.87,0.96,1.62
100,951,1049,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,1058,456,2.0,1.13,0.26,13.98,2.94,0.34,0.36,0.77,4.38
102,1223,223,1.0,0.43,0.26,5.73,1.23,0.81,0.88,0.99,1.67
103,770,312,1.0,0.47,0.27,6.12,1.26,0.82,0.86,0.99,1.7
104,1458,943,1.0,0.47,0.24,6.05,1.29,0.77,0.83,0.99,1.93
105,444,757,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,872,309,3.0,1.23,0.31,16.44,3.07,0.37,0.37,0.69,4.01
107,628,889,3.0,1.39,0.29,19.41,3.61,0.32,0.32,0.58,4.83
108,722,572,2.0,0.9,0.26,11.86,2.19,0.53,0.49,0.9,3.5
109,63,726,4.0,1.41,0.36,21.8,3.68,0.34,0.33,0.73,3.94
110,863,1140,1.0,0.33,0.24,3.85,0.97,0.87,0.94,1.0,1.4
111,588,456,1.0,0.61,0.31,8.86,1.6,0.74,0.8,0.98,1.99
112,1486,970,1.0,0.48,0.23,5.98,1.29,0.77,0.8,0.99,2.08
113,891,1107,1.0,0.31,0.24,3.68,0.95,0.87,0.97,0.99,1.28
114,975,265,1.0,0.48,0.24,6.02,1.3,0.76,0.79,0.97,2.01
115,1126,890,1.0,0.2,0.2,1.93,0.68,0.89,1.0,1.0,1.0
116,695,316,4.0,1.72,0.26,22.73,4.18,0.28,0.24,0.77,6.71
