ID,X,Y,No.Grains,Length,Width,Area,Primeter,Circularity,Compactness,Ellipticity,AR
44,587,360,1.0,0.63,0.29,8.64,1.62,0.7,0.74,0.98,2.18
45,698,192,1.0,0.75,0.25,9.9,1.88,0.6,0.6,0.97,3.0
46,1332,238,2.0,1.31,0.26,17.24,3.06,0.39,0.34,0.82,5.12
47,474,1037,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,1368,312,2.0,0.81,0.28,11.61,2.05,0.59,0.61,0.94,2.9
49,602,775,2.0,0.95,0.24,12.31,2.24,0.52,0.47,0.95,3.96
50,937,540,5.0,2.23,0.35,34.14,5.45,0.25,0.24,0.72,6.37
51,715,1047,1.0,0.42,0.22,4.88,1.15,0.78,0.84,0.99,1.89
52,1641,1168,3.0,1.27,0.33,19.83,3.07,0.45,0.44,0.79,3.84
53,1132,207,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,1689,995,1.0,0.49,0.24,6.14,1.32,0.75,0.79,0.97,2.02
55,775,1102,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,1805,1105,1.0,0.77,0.23,9.95,1.97,0.54,0.54,0.9,3.35
57,589,619,2.0,1.01,0.24,13.29,2.38,0.5,0.45,0.94,4.14
58,1437,459,1.0,0.43,0.28,5.76,1.23,0.81,0.88,0.98,1.57
59,1520,539,1.0,0.41,0.27,5.15,1.16,0.81,0.89,0.97,1.53
60,750,953,2.0,0.89,0.25,11.59,2.21,0.5,0.48,0.84,3.52
61,1284,790,1.0,0.46,0.24,5.81,1.26,0.78,0.83,0.99,1.91
62,292,837,1.0,0.48,0.34,7.24,1.38,0.81,0.92,0.99,1.41
63,1042,389,1.0,0.55,0.21,6.19,1.42,0.65,0.66,0.96,2.64
64,1531,1082,1.0,0.43,0.34,6.83,1.37,0.77,0.93,0.91,1.25
65,644,934,2.0,0.98,0.29,14.08,2.34,0.55,0.52,0.96,3.41
66,1416,56,2.0,1.31,0.24,17.63,3.09,0.39,0.35,0.92,5.39
67,1424,522,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,512,387,3.0,1.39,0.29,18.25,3.46,0.32,0.32,0.84,4.76
69,1156,1213,3.0,1.39,0.35,21.0,3.63,0.34,0.39,0.62,4.01
70,1163,1036,4.0,1.65,0.27,22.37,4.08,0.29,0.27,0.74,6.17
71,721,253,2.0,0.79,0.23,9.63,2.04,0.49,0.51,0.87,3.47
72,1060,1144,1.0,0.57,0.27,7.58,1.47,0.75,0.77,0.99,2.07
73,617,1023,1.0,0.48,0.25,5.93,1.28,0.77,0.83,0.99,1.87
74,772,834,2.0,0.83,0.26,11.54,2.02,0.6,0.58,0.94,3.24
75,510,352,1.0,0.31,0.21,3.37,0.9,0.89,0.94,1.0,1.44
76,221,723,2.0,0.89,0.28,12.34,2.19,0.55,0.54,0.94,3.21
77,327,800,1.0,0.22,0.21,2.22,0.73,0.9,0.99,1.0,1.07
78,1557,455,1.0,0.7,0.24,9.05,1.77,0.61,0.61,0.91,2.96
79,1165,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,1239,398,1.0,0.46,0.24,5.66,1.22,0.81,0.83,1.0,1.93
81,1111,449,1.0,0.28,0.21,3.02,0.85,0.88,0.96,1.0,1.33
82,862,1019,1.0,0.52,0.27,6.95,1.39,0.77,0.81,0.99,1.91
83,1091,848,1.0,0.49,0.24,6.08,1.32,0.74,0.77,0.97,2.1
84,640,416,1.0,0.45,0.24,5.42,1.22,0.78,0.83,0.99,1.83
85,705,1255,1.0,0.56,0.29,7.97,1.49,0.76,0.8,0.98,1.92
86,1084,882,1.0,0.35,0.22,4.0,1.01,0.83,0.9,0.99,1.62
87,481,958,2.0,1.05,0.27,13.81,2.62,0.43,0.41,0.8,3.86
88,636,509,1.0,0.52,0.28,7.12,1.4,0.77,0.82,0.98,1.86
89,1564,1096,1.0,0.51,0.33,7.53,1.41,0.8,0.89,0.98,1.54
90,528,462,1.0,0.51,0.27,6.98,1.39,0.77,0.82,0.97,1.87
91,1399,287,1.0,0.46,0.23,5.66,1.26,0.76,0.81,0.99,2.03
92,1357,1030,2.0,0.88,0.32,12.36,2.28,0.51,0.54,0.82,2.76
93,481,292,4.0,1.84,0.28,25.95,4.43,0.28,0.25,0.55,6.62
94,449,683,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,1234,915,2.0,1.2,0.28,16.36,2.88,0.42,0.37,0.76,4.35
96,1115,161,2.0,0.85,0.25,10.92,2.08,0.54,0.51,0.92,3.39
97,957,847,1.0,0.32,0.2,3.42,0.93,0.84,0.92,0.99,1.59
98,300,660,3.0,1.42,0.26,17.95,3.32,0.35,0.3,0.9,5.37
99,719,288,1.0,0.37,0.24,4.53,1.06,0.85,0.91,1.0,1.52
100,1260,338,3.0,1.74,0.26,23.69,4.05,0.31,0.27,0.7,6.71
101,1592,980,2.0,0.96,0.27,12.51,2.5,0.43,0.45,0.82,3.6
102,1345,955,2.0,0.92,0.31,12.88,2.25,0.54,0.54,0.9,3.0
103,1130,947,3.0,1.54,0.3,21.73,3.64,0.35,0.29,0.74,5.11
104,1424,1056,1.0,0.46,0.24,5.66,1.23,0.8,0.84,0.99,1.93
105,1090,265,3.0,1.31,0.26,18.15,3.14,0.39,0.34,0.73,5.08
106,1051,992,1.0,0.31,0.24,3.86,0.96,0.89,0.97,0.99,1.29
107,1055,968,1.0,0.51,0.32,7.29,1.43,0.76,0.83,0.94,1.58
108,1784,1074,1.0,0.47,0.29,6.42,1.3,0.81,0.88,0.98,1.62
109,1428,488,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,1085,471,1.0,0.35,0.21,3.86,1.0,0.82,0.88,0.99,1.66
111,1353,423,5.0,2.14,0.3,29.88,5.13,0.24,0.21,0.69,7.09
112,1757,1043,2.0,0.83,0.29,12.25,2.44,0.44,0.51,0.73,2.86
113,749,1025,2.0,0.93,0.33,13.59,2.38,0.51,0.54,0.82,2.83
114,1130,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,738,1161,3.0,1.23,0.33,19.78,3.17,0.42,0.42,0.69,3.77
116,360,768,1.0,0.52,0.28,7.12,1.42,0.75,0.81,0.98,1.87
117,1597,459,1.0,0.54,0.24,6.98,1.42,0.73,0.75,0.98,2.22
118,1379,138,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,1060,363,3.0,1.15,0.35,16.75,2.93,0.42,0.43,0.71,3.3
120,657,777,2.0,0.91,0.34,14.78,2.33,0.58,0.6,0.89,2.67
121,878,505,1.0,0.44,0.28,6.17,1.25,0.84,0.9,0.97,1.55
122,1143,1102,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,446,632,2.0,0.89,0.26,12.19,2.17,0.55,0.54,0.97,3.37
124,545,932,1.0,0.53,0.26,6.83,1.36,0.78,0.8,1.0,2.05
125,492,834,1.0,0.24,0.21,2.42,0.76,0.89,0.99,1.0,1.15
126,701,378,1.0,0.48,0.27,6.25,1.31,0.78,0.83,0.99,1.81
127,874,447,3.0,1.49,0.32,22.14,3.59,0.37,0.34,0.85,4.63
128,1079,191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,1445,607,1.0,0.43,0.27,5.42,1.2,0.8,0.87,0.97,1.6
130,661,495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,1414,1007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,1147,137,1.0,0.46,0.31,6.41,1.33,0.78,0.86,0.94,1.5
133,1389,879,4.0,2.11,0.26,28.34,4.98,0.24,0.21,0.68,8.14
134,632,997,1.0,0.54,0.29,7.98,1.5,0.76,0.82,0.97,1.86
135,806,931,1.0,0.42,0.22,5.05,1.14,0.83,0.85,0.99,1.9
136,1530,757,3.0,1.22,0.28,17.22,2.92,0.43,0.39,0.75,4.44
137,1090,632,1.0,0.48,0.23,5.85,1.28,0.76,0.78,0.99,2.09
138,1571,921,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,487,852,1.0,0.35,0.22,3.9,1.01,0.82,0.9,0.99,1.58
140,649,457,1.0,0.45,0.25,5.58,1.21,0.81,0.85,1.0,1.75
141,1168,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,1454,759,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,1511,1057,1.0,0.64,0.32,9.69,1.69,0.73,0.77,0.97,2.01
144,1068,799,1.0,0.44,0.24,5.36,1.21,0.77,0.84,0.98,1.86
145,1074,559,1.0,0.54,0.2,6.17,1.41,0.66,0.68,0.97,2.66
146,1181,1127,1.0,0.55,0.26,7.2,1.43,0.75,0.78,0.99,2.06
147,1099,224,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,836,428,2.0,1.0,0.25,12.8,2.46,0.45,0.43,0.87,3.93
149,923,1001,3.0,1.46,0.32,20.73,3.53,0.35,0.34,0.77,4.61
150,1589,889,1.0,0.42,0.22,4.92,1.16,0.78,0.83,0.98,1.89
151,737,313,1.0,0.48,0.27,6.39,1.34,0.75,0.83,0.97,1.81
152,668,642,1.0,0.46,0.24,5.8,1.26,0.77,0.81,0.97,1.94
153,897,924,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,1724,1015,1.0,0.54,0.27,7.88,1.47,0.78,0.81,0.97,2.02
155,679,146,2.0,0.83,0.26,11.14,2.08,0.55,0.54,0.93,3.21
