ID,X,Y,No.Grains,Length,Width,Area,Primeter,Circularity,Compactness,Ellipticity,AR
89,679,679,2.0,1.15,0.31,16.14,2.96,0.39,0.38,0.77,3.78
90,128,786,1.0,0.53,0.27,7.12,1.4,0.78,0.81,0.99,1.93
91,729,379,1.0,0.65,0.3,9.46,1.69,0.7,0.74,0.99,2.17
92,1096,620,1.0,0.56,0.26,7.25,1.44,0.74,0.76,0.99,2.17
93,1393,713,2.0,1.14,0.24,14.66,2.72,0.42,0.38,0.93,4.83
94,1210,906,1.0,0.46,0.27,6.41,1.28,0.83,0.88,0.98,1.68
95,1249,590,1.0,0.49,0.22,6.02,1.3,0.76,0.79,0.99,2.22
96,321,1110,1.0,0.44,0.27,5.97,1.23,0.84,0.89,0.99,1.63
97,1207,1293,1.0,0.63,0.25,8.22,1.57,0.71,0.7,0.97,2.46
98,802,921,1.0,0.5,0.23,6.1,1.34,0.73,0.77,0.98,2.15
99,1324,499,1.0,0.64,0.31,9.8,1.71,0.71,0.78,0.95,2.03
100,808,471,2.0,0.88,0.29,12.85,2.16,0.58,0.57,0.97,3.02
101,1186,860,1.0,0.36,0.21,3.98,1.03,0.81,0.88,0.99,1.71
102,1019,194,1.0,0.6,0.3,8.8,1.6,0.73,0.77,0.97,1.98
103,257,787,1.0,0.51,0.24,6.34,1.33,0.77,0.79,0.98,2.14
104,1206,1380,1.0,0.59,0.27,7.88,1.56,0.69,0.75,0.98,2.19
105,90,779,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,1019,691,1.0,0.36,0.24,4.27,1.04,0.84,0.91,0.99,1.5
107,905,1240,1.0,0.64,0.27,8.59,1.63,0.69,0.71,0.99,2.4
108,1031,1057,1.0,0.49,0.22,5.47,1.36,0.63,0.69,0.9,2.23
109,1239,636,1.0,0.56,0.26,7.29,1.45,0.74,0.77,0.98,2.18
110,349,1082,1.0,0.52,0.28,7.24,1.4,0.79,0.83,0.98,1.87
111,992,641,1.0,0.45,0.24,5.58,1.22,0.79,0.84,0.99,1.85
112,729,1378,2.0,0.96,0.26,12.83,2.35,0.49,0.47,0.87,3.71
113,1080,363,1.0,0.71,0.27,9.9,1.8,0.65,0.65,0.98,2.61
114,165,787,1.0,0.58,0.31,8.61,1.57,0.75,0.79,0.95,1.87
115,770,424,1.0,0.64,0.23,8.05,1.6,0.67,0.65,0.98,2.78
116,293,1134,1.0,0.63,0.32,9.56,1.67,0.73,0.8,0.96,1.97
117,268,596,1.0,0.62,0.26,8.32,1.59,0.7,0.72,0.99,2.35
118,193,579,1.0,0.52,0.26,6.44,1.37,0.73,0.78,0.99,2.01
119,1201,825,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,1038,245,1.0,0.65,0.28,8.98,1.68,0.68,0.72,0.99,2.31
121,889,1284,1.0,0.54,0.26,7.25,1.44,0.74,0.8,0.98,2.03
122,636,268,1.0,0.63,0.27,8.93,1.63,0.72,0.74,0.97,2.31
123,614,839,1.0,0.56,0.27,7.34,1.45,0.75,0.78,0.99,2.06
124,927,831,1.0,0.56,0.25,7.31,1.46,0.73,0.76,0.98,2.2
125,531,701,1.0,0.41,0.26,5.0,1.15,0.8,0.89,0.99,1.59
126,561,946,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,1318,620,1.0,0.51,0.22,5.93,1.33,0.71,0.73,0.98,2.29
128,458,722,1.0,0.6,0.33,8.92,1.59,0.75,0.81,0.99,1.84
129,843,1396,1.0,0.55,0.24,7.0,1.45,0.71,0.74,0.98,2.25
130,585,210,1.0,0.57,0.28,7.98,1.5,0.76,0.78,0.99,2.03
131,1208,1191,1.0,0.65,0.29,9.32,1.67,0.71,0.75,0.96,2.23
132,1065,978,1.0,0.49,0.24,6.17,1.32,0.75,0.79,0.98,2.07
133,1100,432,1.0,0.69,0.35,10.8,1.81,0.7,0.77,0.95,1.96
134,973,108,1.0,0.63,0.3,9.42,1.64,0.75,0.78,0.99,2.08
