ID,X,Y,No.Grains,Length,Width,Area,Primeter,Circularity,Compactness,Ellipticity,AR
97,1494,279,1.0,0.24,0.22,2.49,0.78,0.87,0.99,1.0,1.08
98,1345,854,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,766,357,1.0,0.61,0.27,8.14,1.57,0.7,0.72,0.97,2.25
100,999,538,1.0,0.65,0.24,8.24,1.65,0.64,0.64,0.97,2.72
101,807,1084,1.0,0.61,0.27,8.02,1.59,0.67,0.73,0.97,2.21
102,924,470,1.0,0.54,0.24,7.03,1.42,0.74,0.77,0.98,2.27
103,621,696,1.0,0.52,0.24,6.61,1.37,0.75,0.78,0.99,2.12
104,1418,1378,1.0,0.55,0.24,7.03,1.46,0.7,0.73,0.97,2.27
105,773,1121,1.0,0.52,0.25,6.78,1.39,0.75,0.79,0.98,2.07
106,1287,384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,818,381,1.0,0.68,0.27,9.29,1.75,0.65,0.67,0.97,2.5
108,312,351,1.0,0.59,0.3,8.78,1.56,0.77,0.8,0.98,1.98
109,619,1003,1.0,0.65,0.26,8.49,1.66,0.66,0.66,0.99,2.53
110,740,317,1.0,0.61,0.24,7.66,1.57,0.67,0.68,0.98,2.58
111,961,968,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,837,421,1.0,0.63,0.27,8.36,1.6,0.7,0.72,0.99,2.33
113,541,603,1.0,0.67,0.28,9.69,1.7,0.71,0.72,0.99,2.4
114,318,1109,1.0,0.49,0.22,5.8,1.27,0.77,0.78,0.99,2.21
115,450,801,1.0,0.37,0.29,5.17,1.17,0.81,0.94,0.95,1.27
116,376,402,1.0,0.47,0.33,7.02,1.34,0.83,0.91,0.97,1.44
117,1261,323,1.0,0.31,0.22,3.32,0.9,0.88,0.95,1.0,1.39
118,593,663,1.0,0.52,0.37,8.37,1.66,0.64,0.84,0.87,1.42
119,1069,867,1.0,0.63,0.26,8.34,1.61,0.68,0.7,0.99,2.41
120,606,278,1.0,0.45,0.25,5.83,1.24,0.81,0.86,0.99,1.79
121,1385,1191,1.0,0.54,0.26,6.97,1.42,0.74,0.77,0.99,2.09
122,1339,564,1.0,0.46,0.24,5.47,1.24,0.76,0.8,0.99,1.96
123,778,924,1.0,0.55,0.24,6.85,1.43,0.71,0.73,0.98,2.34
124,1090,558,1.0,0.62,0.25,8.05,1.57,0.69,0.7,0.98,2.42
125,1236,375,1.0,0.46,0.22,5.42,1.23,0.77,0.8,0.98,2.08
126,467,179,1.0,0.27,0.24,3.12,0.87,0.89,0.99,0.99,1.15
127,1273,299,1.0,0.54,0.25,6.61,1.47,0.65,0.71,0.93,2.17
128,1419,1330,1.0,0.78,0.32,12.66,2.06,0.64,0.67,0.89,2.41
129,1461,1059,1.0,0.48,0.26,6.2,1.3,0.79,0.83,0.96,1.85
130,1258,924,1.0,0.46,0.22,5.51,1.23,0.78,0.81,0.99,2.07
131,629,615,1.0,0.72,0.28,10.36,1.82,0.66,0.69,0.99,2.52
132,914,65,1.0,0.36,0.21,3.92,1.02,0.8,0.87,0.99,1.73
133,533,232,1.0,0.67,0.29,9.42,1.73,0.67,0.69,0.96,2.34
134,459,629,1.0,0.7,0.35,11.39,1.82,0.73,0.79,0.98,1.97
135,966,139,1.0,0.44,0.28,6.03,1.29,0.78,0.88,0.96,1.57
136,1121,1054,1.0,0.46,0.24,5.56,1.26,0.74,0.79,0.98,1.91
137,1186,989,1.0,0.46,0.23,5.42,1.25,0.74,0.79,0.99,2.03
138,481,775,1.0,0.46,0.27,6.02,1.25,0.82,0.87,0.99,1.68
139,152,758,1.0,0.7,0.4,12.17,1.91,0.71,0.8,0.9,1.72
140,490,655,1.0,0.46,0.26,6.05,1.27,0.8,0.84,0.99,1.78
141,669,525,1.0,0.74,0.26,9.88,1.86,0.61,0.61,0.97,2.85
142,709,644,1.0,0.58,0.23,6.95,1.51,0.65,0.66,0.96,2.57
143,943,99,1.0,0.58,0.26,7.46,1.51,0.7,0.72,0.98,2.26
144,528,1056,1.0,0.57,0.26,7.69,1.5,0.73,0.75,0.98,2.2
145,1378,952,1.0,0.47,0.26,6.07,1.29,0.78,0.84,0.97,1.8
146,1433,1031,1.0,0.48,0.22,5.54,1.28,0.72,0.76,0.98,2.17
147,1454,1222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,1071,405,1.0,0.8,0.26,10.27,2.11,0.49,0.52,0.81,3.09
149,1524,199,1.0,0.58,0.27,7.8,1.5,0.74,0.77,0.99,2.11
150,1008,577,1.0,0.6,0.24,7.54,1.54,0.68,0.68,0.98,2.51
151,1303,632,1.0,0.61,0.26,7.81,1.6,0.65,0.67,0.91,2.35
152,1466,475,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,422,427,1.0,0.45,0.24,5.39,1.25,0.74,0.8,0.96,1.86
154,1258,243,1.0,0.54,0.24,6.69,1.41,0.71,0.74,0.98,2.29
155,1377,508,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,1062,297,1.0,0.54,0.25,7.14,1.41,0.77,0.78,0.99,2.13
157,1257,571,1.0,0.6,0.29,8.12,1.57,0.7,0.74,0.94,2.06
158,715,984,1.0,0.63,0.25,8.19,1.6,0.68,0.7,0.98,2.47
159,1040,930,2.0,1.3,0.26,17.54,3.19,0.37,0.33,0.79,5.03
160,686,575,1.0,0.73,0.31,10.34,1.84,0.65,0.69,0.95,2.39
161,571,262,1.0,0.66,0.26,8.97,1.72,0.65,0.66,0.96,2.55
162,814,888,1.0,0.48,0.24,6.05,1.29,0.77,0.8,0.99,1.98
163,1199,353,1.0,0.67,0.26,8.88,1.68,0.67,0.67,0.99,2.6
164,499,208,1.0,0.66,0.27,8.68,1.69,0.64,0.67,0.96,2.41
165,1391,923,1.0,0.27,0.2,2.81,0.81,0.9,0.97,1.0,1.33
166,115,748,1.0,0.65,0.29,9.32,1.7,0.69,0.72,0.96,2.23
167,68,739,1.0,0.73,0.28,10.15,1.83,0.65,0.65,0.98,2.64
168,950,1000,1.0,0.63,0.28,8.97,1.64,0.71,0.74,0.98,2.24
169,1319,82,1.0,0.7,0.41,12.64,1.92,0.73,0.84,0.92,1.72
170,399,692,2.0,1.46,0.29,21.29,3.48,0.37,0.33,0.84,5.03
171,178,468,1.0,0.58,0.27,7.9,1.54,0.71,0.77,0.98,2.11
172,639,312,1.0,0.99,0.31,15.54,2.42,0.56,0.55,0.92,3.25
173,1494,585,1.0,0.4,0.23,4.63,1.12,0.78,0.84,0.98,1.77
174,567,626,1.0,0.31,0.24,3.75,0.97,0.85,0.96,0.97,1.28
175,1408,1113,1.0,0.56,0.25,7.2,1.46,0.72,0.73,0.97,2.24
176,432,765,1.0,0.71,0.29,10.2,1.79,0.68,0.68,0.97,2.47
