ID,X,Y,No.Grains,Length,Width,Area,Primeter,Circularity,Compactness,Ellipticity,AR
120,989,1068,1.0,0.56,0.24,7.05,1.45,0.71,0.71,0.96,2.36
121,1083,905,1.0,0.37,0.31,5.2,1.13,0.86,0.97,0.97,1.22
122,617,1050,1.0,0.69,0.26,9.15,1.71,0.67,0.66,0.97,2.64
123,1124,940,2.0,1.01,0.28,14.25,2.49,0.49,0.48,0.88,3.64
124,944,361,1.0,0.7,0.28,9.97,1.79,0.66,0.67,0.96,2.56
125,1269,787,1.0,0.6,0.27,8.02,1.57,0.7,0.73,0.98,2.24
126,1102,693,1.0,0.57,0.27,7.54,1.5,0.71,0.74,0.97,2.14
127,921,1063,1.0,0.6,0.24,7.54,1.55,0.67,0.69,0.98,2.54
128,547,1131,3.0,1.27,0.28,17.22,3.13,0.37,0.34,0.75,4.56
129,207,367,1.0,0.6,0.28,8.12,1.55,0.72,0.75,0.99,2.13
130,541,1312,1.0,0.7,0.33,11.05,1.82,0.71,0.75,0.99,2.16
131,909,219,2.0,1.34,0.28,18.61,3.11,0.41,0.37,0.93,4.85
132,603,1112,1.0,0.57,0.26,7.51,1.49,0.72,0.75,0.99,2.23
133,1391,1467,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,1200,823,1.0,0.58,0.24,7.36,1.54,0.66,0.69,0.93,2.45
135,1415,944,1.0,0.54,0.26,7.12,1.42,0.75,0.79,0.98,2.03
136,1477,757,1.0,0.5,0.2,5.73,1.3,0.72,0.73,0.98,2.43
137,850,1203,1.0,0.55,0.27,7.36,1.45,0.75,0.78,0.98,2.0
138,808,1037,1.0,0.63,0.28,8.95,1.63,0.72,0.75,0.99,2.2
139,387,940,1.0,0.62,0.28,8.69,1.6,0.72,0.75,0.99,2.22
140,888,106,1.0,0.64,0.26,8.41,1.62,0.68,0.69,0.98,2.46
141,1424,1509,1.0,0.45,0.22,5.47,1.21,0.8,0.83,0.99,2.02
142,823,1438,1.0,0.57,0.26,7.44,1.46,0.74,0.76,0.99,2.18
143,1070,966,1.0,0.57,0.27,7.81,1.5,0.74,0.77,0.99,2.1
144,279,981,1.0,0.6,0.3,8.83,1.59,0.75,0.78,0.98,2.03
145,949,680,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,864,1300,1.0,0.65,0.31,10.19,1.73,0.72,0.76,0.97,2.09
147,610,506,1.0,0.49,0.27,6.59,1.31,0.82,0.85,0.99,1.8
148,1356,523,1.0,0.59,0.27,7.8,1.54,0.7,0.73,0.98,2.23
149,813,705,1.0,0.61,0.25,8.03,1.55,0.71,0.73,0.99,2.4
150,1277,720,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,1369,1441,1.0,0.48,0.24,5.81,1.29,0.74,0.79,0.99,2.04
152,506,878,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,555,712,1.0,0.63,0.27,8.36,1.58,0.71,0.73,0.99,2.31
154,1292,1032,1.0,0.48,0.24,5.81,1.26,0.78,0.81,0.99,2.01
155,804,628,1.0,0.66,0.27,9.27,1.66,0.72,0.72,0.99,2.44
156,780,1558,1.0,0.48,0.28,6.83,1.34,0.81,0.87,0.99,1.74
157,1348,1398,1.0,0.66,0.28,9.61,1.7,0.71,0.72,0.99,2.37
158,1362,719,1.0,0.54,0.25,7.0,1.41,0.75,0.78,0.99,2.14
159,518,630,1.0,0.48,0.27,6.41,1.31,0.8,0.87,0.99,1.74
160,540,1076,1.0,0.61,0.29,8.64,1.6,0.72,0.77,0.97,2.1
161,579,1067,1.0,0.57,0.28,7.95,1.52,0.73,0.78,0.99,2.07
162,1525,784,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,608,684,1.0,0.56,0.26,7.32,1.46,0.73,0.76,0.99,2.14
164,1311,726,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,1276,614,1.0,0.55,0.24,6.9,1.45,0.7,0.73,0.99,2.35
166,362,983,1.0,0.52,0.28,7.29,1.42,0.77,0.83,0.99,1.85
167,348,518,1.0,0.7,0.27,9.68,1.81,0.63,0.65,0.9,2.62
168,1068,470,1.0,0.56,0.26,7.37,1.47,0.73,0.74,0.98,2.16
