ID,X,Y,No.Grains,Length,Width,Area,Primeter,Circularity,Compactness,Ellipticity,AR
84,633,759,1.0,0.61,0.27,8.32,1.57,0.72,0.72,0.99,2.29
85,835,1200,1.0,0.76,0.25,9.95,1.88,0.6,0.59,0.98,2.98
86,643,1115,1.0,0.63,0.26,8.31,1.61,0.68,0.69,0.96,2.42
87,1067,1127,1.0,0.5,0.23,6.03,1.33,0.72,0.76,0.99,2.2
88,1225,1134,1.0,0.74,0.24,9.41,1.86,0.58,0.58,0.96,3.05
89,559,516,1.0,0.65,0.28,9.39,1.66,0.72,0.75,0.99,2.31
90,1025,1215,1.0,0.4,0.21,4.44,1.12,0.75,0.81,0.98,1.89
91,1366,889,1.0,0.53,0.24,6.58,1.39,0.73,0.75,0.97,2.21
92,1370,1029,1.0,0.71,0.27,10.29,1.79,0.68,0.68,0.97,2.61
93,1431,811,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,390,526,1.0,0.83,0.29,11.78,2.1,0.57,0.56,0.92,2.86
95,318,278,1.0,0.69,0.25,9.37,1.76,0.65,0.66,0.98,2.74
96,1277,261,2.0,1.39,0.26,18.76,3.31,0.37,0.32,0.85,5.36
97,935,359,1.0,0.24,0.22,2.46,0.76,0.91,1.0,1.0,1.07
98,496,1053,1.0,0.81,0.28,11.32,2.0,0.6,0.6,0.94,2.93
99,852,709,1.0,0.64,0.24,8.02,1.63,0.64,0.66,0.99,2.7
100,756,422,1.0,0.54,0.2,6.14,1.41,0.65,0.67,0.97,2.66
101,935,332,1.0,0.53,0.24,6.53,1.37,0.74,0.75,0.98,2.22
102,143,73,1.0,0.62,0.25,8.03,1.57,0.69,0.7,0.98,2.43
103,760,754,1.0,0.59,0.28,8.56,1.57,0.74,0.79,0.99,2.1
104,1287,1067,1.0,0.58,0.29,7.92,1.52,0.73,0.77,0.98,2.01
105,835,464,1.0,0.5,0.23,6.05,1.3,0.76,0.77,0.99,2.15
106,1172,514,1.0,0.59,0.21,6.69,1.51,0.63,0.63,0.96,2.79
107,629,920,1.0,0.68,0.35,10.17,1.75,0.71,0.76,0.98,1.96
108,172,912,1.0,0.76,0.29,10.76,1.89,0.64,0.64,0.95,2.63
109,673,687,1.0,0.68,0.25,8.58,1.68,0.65,0.63,0.98,2.66
110,535,780,1.0,0.55,0.28,7.44,1.5,0.71,0.76,0.95,1.95
111,615,1138,1.0,0.27,0.22,2.98,0.84,0.9,0.98,1.0,1.21
112,1196,1253,1.0,0.73,0.32,11.68,1.92,0.67,0.71,0.96,2.29
113,919,870,1.0,0.61,0.24,7.86,1.52,0.72,0.71,0.99,2.57
114,479,753,1.0,0.66,0.24,8.47,1.65,0.67,0.65,0.98,2.74
115,1247,833,1.0,0.47,0.22,5.51,1.25,0.75,0.76,0.98,2.13
116,1161,856,1.0,0.58,0.25,7.61,1.5,0.72,0.74,0.99,2.28
117,1381,1200,2.0,1.29,0.27,17.81,3.07,0.4,0.35,0.83,4.75
118,750,893,1.0,0.6,0.23,7.41,1.54,0.66,0.67,0.98,2.64
119,551,1215,1.0,0.62,0.27,8.63,1.6,0.72,0.73,0.99,2.28
120,655,861,1.0,0.69,0.26,9.39,1.77,0.64,0.64,0.97,2.71
121,1404,796,1.0,0.52,0.26,7.17,1.4,0.78,0.8,0.98,1.96
122,1435,743,1.0,0.51,0.21,6.07,1.32,0.74,0.73,0.98,2.44
123,1260,1030,1.0,0.49,0.24,6.07,1.3,0.77,0.79,0.99,2.06
124,615,879,1.0,0.66,0.28,9.37,1.71,0.68,0.71,0.98,2.37
125,347,861,1.0,0.77,0.28,10.88,1.93,0.62,0.64,0.97,2.73
126,1317,482,1.0,0.8,0.32,11.46,2.04,0.59,0.65,0.93,2.48
127,1338,917,1.0,0.49,0.25,6.32,1.33,0.76,0.8,0.99,1.97
128,914,248,1.0,0.76,0.27,10.59,1.86,0.65,0.62,0.98,2.81
129,245,655,2.0,1.32,0.27,18.02,3.05,0.41,0.36,0.89,4.84
130,1372,690,1.0,0.47,0.25,6.07,1.26,0.81,0.84,0.99,1.83
131,817,556,1.0,0.63,0.24,8.1,1.57,0.7,0.69,0.99,2.62
132,577,931,1.0,0.71,0.27,9.78,1.8,0.64,0.66,0.99,2.6
133,180,657,1.0,0.73,0.33,11.81,1.91,0.69,0.72,0.95,2.23
134,1371,531,2.0,1.0,0.26,13.46,2.41,0.49,0.45,0.9,3.89
135,838,884,1.0,0.58,0.24,7.42,1.51,0.69,0.72,0.98,2.4
136,1408,721,1.0,0.45,0.22,5.32,1.22,0.76,0.8,0.99,2.04
137,896,534,1.0,0.71,0.27,9.71,1.8,0.64,0.65,0.98,2.69
138,1313,836,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,943,783,1.0,0.64,0.26,8.63,1.68,0.65,0.68,0.97,2.5
140,764,147,3.0,2.25,0.3,32.63,5.32,0.25,0.21,0.72,7.59
141,1366,571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,1172,353,1.0,0.61,0.24,7.8,1.55,0.69,0.7,0.98,2.55
143,1226,967,1.0,0.22,0.21,2.22,0.73,0.9,0.99,1.0,1.07
144,575,563,1.0,0.75,0.29,11.25,1.9,0.67,0.67,0.98,2.59
145,799,1267,2.0,1.33,0.27,18.64,3.14,0.4,0.36,0.89,5.01
146,424,631,1.0,0.37,0.31,5.42,1.16,0.86,0.98,0.99,1.22
147,628,692,1.0,0.24,0.2,2.37,0.74,0.92,1.0,1.0,1.16
148,726,843,1.0,0.29,0.21,3.25,0.89,0.87,0.96,0.99,1.37
149,655,530,1.0,0.58,0.24,7.19,1.48,0.7,0.7,0.98,2.42
150,1292,351,2.0,1.33,0.24,16.14,3.13,0.35,0.3,0.89,5.55
151,731,554,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,209,462,3.0,1.88,0.34,29.03,4.61,0.29,0.28,0.67,5.58
153,1093,351,1.0,0.79,0.3,12.0,1.99,0.65,0.66,0.98,2.63
154,1198,992,1.0,0.63,0.28,8.86,1.63,0.71,0.74,0.99,2.26
155,449,817,1.0,0.7,0.28,9.9,1.79,0.66,0.67,0.98,2.5
156,1273,799,1.0,0.3,0.2,3.14,0.89,0.84,0.93,0.99,1.45
157,583,406,1.0,0.89,0.27,12.36,2.22,0.54,0.53,0.95,3.25
158,395,835,2.0,0.95,0.29,13.51,2.32,0.54,0.52,0.96,3.29
159,589,834,1.0,0.54,0.21,6.31,1.42,0.67,0.69,0.98,2.54
160,733,981,1.0,0.66,0.25,9.14,1.7,0.68,0.67,0.98,2.6
161,1080,985,1.0,0.57,0.24,7.37,1.5,0.7,0.72,0.98,2.36
162,582,1183,1.0,0.68,0.28,9.58,1.75,0.67,0.69,0.98,2.45
163,828,930,1.0,0.7,0.27,9.61,1.77,0.65,0.66,0.99,2.63
164,721,773,1.0,0.7,0.29,10.19,1.78,0.68,0.7,0.99,2.4
165,576,893,1.0,0.68,0.31,10.1,1.75,0.71,0.73,0.99,2.23
166,1260,200,1.0,0.7,0.27,9.69,1.73,0.69,0.68,0.99,2.56
167,214,896,1.0,0.64,0.28,8.86,1.65,0.69,0.73,0.97,2.27
168,1208,522,1.0,0.57,0.29,7.95,1.54,0.71,0.76,0.94,1.95
169,861,1157,1.0,0.71,0.27,9.9,1.79,0.66,0.66,0.99,2.61
170,283,891,2.0,1.34,0.28,18.31,3.34,0.35,0.32,0.75,4.76
171,763,1327,1.0,0.73,0.25,9.58,1.81,0.62,0.62,0.98,2.87
172,1307,425,1.0,0.69,0.22,8.07,1.71,0.59,0.57,0.96,3.1
173,667,1076,1.0,0.65,0.25,8.39,1.64,0.66,0.66,0.99,2.59
174,613,794,1.0,0.64,0.26,8.68,1.67,0.67,0.68,0.98,2.5
175,837,244,2.0,1.59,0.36,26.56,3.94,0.36,0.34,0.81,4.38
176,1178,1322,2.0,1.41,0.26,19.64,3.35,0.37,0.33,0.87,5.34
177,723,933,1.0,0.56,0.24,7.08,1.46,0.7,0.73,0.99,2.38
178,885,1108,1.0,0.77,0.33,11.78,1.95,0.66,0.7,0.96,2.36
179,791,812,1.0,0.5,0.23,6.0,1.33,0.72,0.76,0.99,2.2
180,766,854,1.0,0.62,0.24,7.83,1.6,0.65,0.66,0.98,2.64
181,757,556,1.0,0.41,0.22,4.59,1.1,0.81,0.85,0.99,1.84
