ID,X,Y,No.Grains,Length,Width,Area,Primeter,Circularity,Compactness,Ellipticity,AR
69,405,1316,1.0,0.48,0.3,6.95,1.33,0.83,0.9,0.99,1.61
70,1135,67,1.0,0.5,0.24,6.32,1.34,0.75,0.79,0.99,2.05
71,1788,1162,1.0,0.4,0.23,4.64,1.1,0.81,0.87,0.99,1.71
72,728,1713,1.0,0.55,0.26,6.97,1.44,0.71,0.75,0.98,2.12
73,893,1451,1.0,0.59,0.24,7.56,1.5,0.72,0.71,0.98,2.48
74,1404,1165,1.0,0.39,0.22,4.49,1.08,0.82,0.87,0.99,1.76
75,543,728,1.0,0.48,0.26,6.24,1.3,0.79,0.83,0.99,1.85
76,1418,1026,1.0,0.29,0.22,3.17,0.86,0.91,0.98,1.0,1.31
77,1363,1265,1.0,0.59,0.3,8.63,1.54,0.77,0.81,0.99,1.98
78,1535,1270,1.0,0.34,0.25,4.25,1.04,0.84,0.95,0.99,1.34
79,1475,1038,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,1145,1734,1.0,0.5,0.26,6.53,1.34,0.77,0.82,0.99,1.94
81,1325,1114,1.0,0.3,0.24,3.34,0.9,0.88,0.97,1.0,1.26
82,1650,1657,1.0,0.56,0.27,7.88,1.48,0.76,0.8,0.99,2.06
83,526,1063,1.0,0.6,0.24,7.76,1.55,0.69,0.71,0.99,2.47
84,740,1676,1.0,0.56,0.32,8.25,1.49,0.79,0.85,0.98,1.74
85,1138,536,1.0,0.56,0.26,7.31,1.46,0.73,0.76,0.99,2.17
86,167,1149,1.0,0.54,0.27,7.44,1.44,0.76,0.8,0.99,1.97
87,1038,699,1.0,0.41,0.27,5.47,1.17,0.85,0.92,0.99,1.55
88,1156,1063,1.0,0.53,0.24,6.59,1.38,0.74,0.77,0.97,2.22
89,878,134,1.0,0.47,0.26,6.15,1.26,0.82,0.86,1.0,1.8
90,1128,577,1.0,0.46,0.26,5.95,1.26,0.8,0.84,0.99,1.79
91,1170,152,1.0,0.43,0.21,4.83,1.19,0.73,0.78,0.98,2.1
92,840,548,1.0,0.59,0.24,7.64,1.53,0.69,0.69,0.96,2.5
93,596,590,1.0,0.46,0.27,5.95,1.25,0.81,0.87,1.0,1.69
94,742,1014,1.0,0.43,0.24,5.05,1.14,0.82,0.86,1.0,1.77
95,825,1137,1.0,0.52,0.24,6.39,1.37,0.73,0.76,0.98,2.15
96,1281,534,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,1251,647,1.0,0.32,0.21,3.44,0.93,0.85,0.92,0.99,1.56
98,836,591,1.0,0.37,0.24,4.41,1.06,0.83,0.9,0.99,1.53
99,446,1291,1.0,0.49,0.25,6.05,1.32,0.74,0.78,0.96,1.95
100,592,667,1.0,0.48,0.28,6.68,1.32,0.82,0.87,0.99,1.7
101,1302,552,1.0,0.45,0.22,5.1,1.22,0.73,0.78,0.98,2.03
102,1764,1148,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,1883,241,1.0,0.44,0.25,5.69,1.22,0.81,0.86,0.99,1.76
104,1350,408,1.0,0.34,0.25,4.22,1.01,0.88,0.95,0.99,1.37
105,228,657,1.0,0.49,0.24,6.12,1.3,0.77,0.81,0.99,2.06
106,1656,836,1.0,0.41,0.24,5.08,1.13,0.84,0.9,1.0,1.69
107,661,798,1.0,0.49,0.27,6.81,1.37,0.77,0.85,0.98,1.81
108,491,1165,1.0,0.56,0.27,7.49,1.45,0.76,0.77,0.99,2.07
109,182,639,1.0,0.45,0.22,5.29,1.22,0.76,0.8,0.98,2.01
110,1233,512,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,1038,355,1.0,0.5,0.24,6.34,1.33,0.77,0.8,0.99,2.06
112,685,816,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,733,1258,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,1756,346,1.0,0.41,0.21,4.66,1.13,0.78,0.81,0.99,2.0
115,1417,1055,1.0,0.36,0.22,4.12,1.02,0.85,0.9,0.99,1.62
116,1749,1018,2.0,0.82,0.28,10.9,2.09,0.53,0.54,0.84,2.97
117,1866,1483,1.0,0.2,0.2,1.93,0.68,0.89,1.0,1.0,1.0
118,1711,292,1.0,0.46,0.23,5.46,1.24,0.76,0.8,0.99,1.99
119,623,499,1.0,0.62,0.39,10.17,1.77,0.69,0.85,0.92,1.59
120,1583,1104,1.0,0.38,0.24,4.63,1.07,0.85,0.91,1.0,1.56
121,1890,463,1.0,0.36,0.22,4.2,1.0,0.89,0.93,1.0,1.6
122,616,711,2.0,1.01,0.3,14.58,2.54,0.48,0.48,0.85,3.41
123,837,748,1.0,0.49,0.22,5.75,1.28,0.74,0.76,0.98,2.21
124,1470,1158,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,1008,1061,1.0,0.56,0.3,8.1,1.48,0.78,0.82,0.99,1.87
126,814,631,1.0,0.33,0.21,3.49,0.96,0.81,0.9,0.99,1.58
127,77,1151,1.0,0.8,0.24,9.08,2.16,0.42,0.44,0.82,3.35
128,1619,1508,1.0,0.6,0.27,8.44,1.58,0.72,0.75,0.98,2.21
129,542,1211,1.0,0.22,0.22,2.31,0.73,0.91,1.0,1.0,1.0
130,725,710,1.0,0.43,0.22,4.95,1.17,0.77,0.81,0.97,1.94
131,549,449,1.0,0.51,0.3,7.49,1.4,0.82,0.86,0.99,1.73
132,1630,697,1.0,0.27,0.22,2.86,0.82,0.9,0.98,1.0,1.23
133,609,1038,1.0,0.44,0.28,6.02,1.22,0.87,0.91,1.0,1.61
134,1979,98,2.0,0.8,0.25,10.12,2.13,0.48,0.49,0.81,3.15
135,289,1048,1.0,0.51,0.24,6.46,1.34,0.77,0.79,0.99,2.12
136,1625,1039,1.0,0.52,0.24,6.41,1.4,0.7,0.73,0.97,2.22
137,827,1523,1.0,0.58,0.23,6.95,1.51,0.65,0.67,0.97,2.53
138,1626,848,1.0,0.31,0.21,3.32,0.92,0.83,0.92,0.99,1.5
139,1389,799,1.0,0.48,0.31,6.39,1.33,0.77,0.87,0.95,1.56
140,1568,874,1.0,0.4,0.24,4.66,1.11,0.81,0.87,0.99,1.66
141,1756,1116,1.0,0.43,0.26,5.36,1.21,0.77,0.86,0.97,1.67
142,1685,913,1.0,0.48,0.26,6.07,1.29,0.78,0.83,0.99,1.86
143,1234,1591,1.0,0.66,0.25,8.69,1.69,0.65,0.66,0.98,2.67
144,417,1020,1.0,0.49,0.3,7.03,1.36,0.81,0.88,0.98,1.66
145,1518,1309,1.0,0.34,0.25,4.22,1.02,0.86,0.95,0.99,1.34
146,1429,1377,1.0,0.43,0.21,4.85,1.19,0.73,0.78,0.98,2.1
147,1518,1020,1.0,0.22,0.2,2.22,0.73,0.9,0.99,1.0,1.09
148,287,966,2.0,1.01,0.27,13.36,2.61,0.42,0.41,0.79,3.68
149,1774,466,1.0,0.44,0.22,5.14,1.18,0.79,0.82,0.99,1.98
150,1384,1295,1.0,0.5,0.3,7.42,1.37,0.84,0.89,0.98,1.64
151,516,405,1.0,0.58,0.27,8.0,1.53,0.73,0.76,0.99,2.18
152,146,627,1.0,0.46,0.24,5.69,1.25,0.78,0.82,0.99,1.91
153,336,1376,2.0,0.91,0.32,13.32,2.38,0.5,0.51,0.82,2.9
154,1598,715,1.0,0.2,0.2,1.93,0.68,0.89,1.0,1.0,1.0
155,400,296,1.0,0.49,0.27,6.37,1.31,0.8,0.84,1.0,1.78
156,1299,1126,1.0,0.27,0.22,2.97,0.84,0.89,0.98,0.99,1.22
157,1799,1192,1.0,0.35,0.21,3.83,1.01,0.81,0.88,0.99,1.69
158,612,450,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,32,1144,1.0,0.37,0.24,4.37,1.05,0.84,0.9,0.99,1.56
160,1231,722,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,1028,1245,1.0,0.43,0.22,4.95,1.16,0.78,0.83,0.99,1.93
162,531,1158,1.0,0.51,0.27,6.71,1.36,0.78,0.83,0.99,1.87
163,1788,1006,1.0,0.46,0.26,5.92,1.25,0.8,0.85,0.99,1.78
164,556,983,1.0,0.49,0.26,6.63,1.36,0.77,0.83,0.99,1.89
165,1114,726,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,1535,891,1.0,0.47,0.29,6.31,1.3,0.79,0.87,0.96,1.64
167,1353,765,2.0,0.78,0.23,9.81,1.98,0.53,0.53,0.92,3.39
168,762,1647,1.0,0.54,0.26,7.02,1.42,0.74,0.77,0.98,2.05
169,1640,1613,1.0,0.48,0.25,5.93,1.28,0.77,0.82,0.99,1.87
170,75,589,2.0,0.91,0.25,11.68,2.29,0.47,0.45,0.83,3.65
171,1959,140,1.0,0.42,0.24,5.14,1.17,0.8,0.86,0.99,1.78
172,1048,1329,1.0,0.43,0.22,5.02,1.18,0.77,0.82,0.99,1.92
173,420,654,1.0,0.5,0.24,6.14,1.31,0.76,0.79,0.99,2.07
174,865,977,1.0,0.53,0.24,6.49,1.35,0.76,0.77,1.0,2.2
175,1453,507,1.0,0.56,0.25,7.1,1.45,0.71,0.74,0.99,2.25
176,1604,1466,1.0,0.56,0.26,7.2,1.48,0.7,0.74,0.98,2.14
177,807,1332,1.0,0.52,0.25,6.71,1.39,0.74,0.78,0.98,2.09
178,1152,110,1.0,0.27,0.2,2.9,0.84,0.87,0.96,1.0,1.34
179,975,1081,1.0,0.41,0.27,5.53,1.18,0.84,0.93,0.98,1.5
180,731,1204,1.0,0.22,0.2,2.15,0.71,0.9,1.0,1.0,1.08
181,490,1134,1.0,0.54,0.27,7.32,1.43,0.77,0.81,0.99,1.96
182,970,666,1.0,0.34,0.22,3.83,0.99,0.83,0.91,0.99,1.55
183,1553,1071,1.0,0.33,0.22,3.66,0.97,0.83,0.92,0.99,1.52
184,1087,1816,1.0,0.28,0.24,3.34,0.89,0.91,0.99,0.99,1.17
185,632,592,1.0,0.51,0.24,6.37,1.34,0.75,0.79,0.98,2.11
186,1474,1065,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,1653,1394,1.0,0.5,0.28,6.88,1.34,0.81,0.85,1.0,1.79
188,1582,486,1.0,0.4,0.24,4.85,1.12,0.82,0.88,1.0,1.71
189,1409,807,1.0,0.22,0.2,2.15,0.71,0.91,1.0,1.0,1.08
190,530,1232,1.0,0.53,0.25,7.19,1.42,0.76,0.79,0.99,2.09
191,1042,1278,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,2010,1248,3.0,1.63,0.29,21.69,3.93,0.3,0.27,0.74,5.64
193,1232,295,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,1019,500,1.0,0.48,0.24,6.24,1.33,0.75,0.8,0.98,2.01
195,1176,1174,1.0,0.2,0.2,1.93,0.68,0.89,1.0,1.0,1.0
196,1052,1363,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,1533,1042,1.0,0.32,0.22,3.53,0.93,0.86,0.93,0.99,1.43
198,1063,718,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,1903,1179,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,1482,1360,1.0,0.2,0.2,1.93,0.68,0.89,1.0,1.0,1.0
201,728,1163,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,352,747,1.0,0.46,0.28,6.59,1.31,0.82,0.89,0.99,1.64
203,1121,1769,1.0,0.56,0.28,7.71,1.48,0.75,0.78,0.98,2.0
204,986,479,1.0,0.46,0.25,5.95,1.25,0.81,0.85,1.0,1.82
205,941,267,1.0,0.63,0.3,9.47,1.67,0.73,0.77,0.97,2.08
206,806,1566,1.0,0.57,0.26,7.32,1.46,0.73,0.75,0.99,2.18
207,565,775,1.0,0.6,0.25,7.78,1.51,0.72,0.73,0.99,2.34
208,1717,651,1.0,0.43,0.21,5.03,1.19,0.75,0.81,0.98,2.04
209,1404,1334,1.0,0.47,0.27,6.46,1.29,0.82,0.87,1.0,1.72
210,698,844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,1735,318,1.0,0.39,0.22,4.49,1.08,0.82,0.87,0.99,1.75
212,842,1309,1.0,0.45,0.26,5.83,1.25,0.8,0.85,0.99,1.73
213,1745,634,1.0,0.37,0.23,4.27,1.05,0.82,0.89,0.99,1.64
214,247,1100,1.0,0.55,0.29,7.73,1.45,0.78,0.82,0.99,1.89
215,336,968,1.0,0.62,0.29,8.63,1.59,0.73,0.76,0.99,2.11
216,496,654,1.0,0.49,0.24,5.92,1.3,0.75,0.79,0.99,1.99
217,1705,1024,1.0,0.59,0.24,7.86,1.5,0.74,0.72,0.99,2.48
218,691,1021,1.0,0.41,0.25,5.1,1.13,0.84,0.89,0.99,1.61
219,374,1347,1.0,0.49,0.26,6.47,1.3,0.82,0.84,0.99,1.89
220,1589,545,1.0,0.41,0.22,4.8,1.14,0.78,0.84,0.98,1.85
221,1236,1180,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,477,376,1.0,0.5,0.26,6.44,1.32,0.78,0.81,1.0,1.93
223,916,224,1.0,0.47,0.24,5.86,1.27,0.78,0.82,0.99,1.94
224,1149,453,1.0,0.47,0.24,5.86,1.25,0.8,0.83,1.0,1.99
225,849,1058,1.0,0.2,0.2,1.93,0.68,0.89,1.0,1.0,1.0
226,1474,1126,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,940,700,1.0,0.24,0.2,2.39,0.76,0.88,0.99,1.0,1.17
228,654,1034,1.0,0.51,0.3,7.37,1.4,0.8,0.85,0.97,1.71
229,478,1255,1.0,0.56,0.29,8.05,1.48,0.78,0.82,0.98,1.93
230,1237,682,1.0,0.48,0.21,5.42,1.31,0.68,0.74,0.97,2.32
231,1020,1196,1.0,0.51,0.22,6.0,1.32,0.74,0.74,0.98,2.31
232,522,691,1.0,0.52,0.26,6.75,1.37,0.77,0.8,0.99,2.0
233,1615,1352,2.0,1.01,0.29,14.41,2.54,0.48,0.46,0.87,3.47
234,1214,803,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,431,694,1.0,0.43,0.26,5.44,1.19,0.82,0.87,1.0,1.68
236,1592,1140,3.0,1.33,0.28,17.07,3.29,0.34,0.32,0.72,4.66
237,424,321,1.0,0.4,0.2,4.58,1.12,0.78,0.83,0.98,2.05
238,1339,443,1.0,0.45,0.31,6.81,1.32,0.83,0.93,0.99,1.45
239,907,1414,1.0,0.36,0.21,3.88,1.01,0.81,0.87,0.99,1.73
240,899,179,1.0,0.5,0.24,6.22,1.33,0.75,0.78,0.99,2.08
241,1250,338,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,1943,1203,1.0,0.59,0.27,7.95,1.55,0.7,0.74,0.98,2.16
243,1368,1445,1.0,0.43,0.22,5.07,1.19,0.76,0.82,0.99,1.94
244,1672,674,1.0,0.35,0.23,3.97,1.0,0.84,0.91,0.99,1.53
245,862,92,1.0,0.51,0.26,6.8,1.37,0.77,0.81,0.99,2.0
246,1934,167,1.0,0.41,0.27,5.32,1.16,0.84,0.91,0.99,1.55
247,876,1286,1.0,0.5,0.25,6.24,1.31,0.78,0.81,0.99,1.95
248,1253,1491,1.0,0.27,0.2,2.78,0.83,0.86,0.96,0.99,1.33
249,1656,1154,1.0,0.51,0.24,6.34,1.31,0.78,0.8,1.0,2.14
250,913,1271,1.0,0.36,0.23,4.36,1.05,0.85,0.91,0.98,1.6
251,1161,1111,1.0,0.34,0.2,3.66,0.96,0.84,0.9,0.99,1.67
252,207,1051,1.0,0.51,0.27,6.76,1.34,0.8,0.83,1.0,1.89
253,1240,1518,1.0,0.38,0.21,4.29,1.04,0.84,0.86,0.99,1.82
254,848,1469,1.0,0.66,0.27,9.08,1.71,0.66,0.68,0.98,2.47
255,2072,1285,1.0,0.51,0.27,6.8,1.37,0.77,0.82,0.99,1.92
256,544,1027,1.0,0.48,0.28,6.51,1.3,0.82,0.87,0.99,1.73
257,1103,1791,1.0,0.2,0.2,1.93,0.68,0.89,1.0,1.0,1.0
258,947,1108,1.0,0.47,0.28,6.42,1.3,0.81,0.88,0.99,1.65
259,1585,409,1.0,0.25,0.2,2.59,0.79,0.88,0.98,1.0,1.25
260,833,1101,1.0,0.53,0.24,6.49,1.36,0.74,0.76,0.99,2.2
261,1571,929,1.0,0.43,0.22,5.0,1.15,0.8,0.83,0.98,1.91
262,1348,1411,1.0,0.38,0.21,4.19,1.07,0.78,0.84,0.99,1.84
263,1623,494,2.0,0.95,0.29,12.75,2.44,0.46,0.45,0.8,3.3
264,784,1609,1.0,0.57,0.27,7.75,1.5,0.74,0.77,0.99,2.14
265,984,814,1.0,0.34,0.2,3.69,0.98,0.82,0.9,0.99,1.67
266,117,603,1.0,0.46,0.25,6.07,1.29,0.78,0.85,0.98,1.82
267,1189,491,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
