ID,X,Y,No.Grains,Length,Width,Area,Primeter,Circularity,Compactness,Ellipticity,AR
22,1241,1197,1.0,0.59,0.26,7.81,1.53,0.71,0.73,0.99,2.24
23,893,710,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,1005,469,1.0,0.72,0.33,11.27,1.83,0.72,0.74,0.99,2.17
25,282,638,3.0,1.39,0.36,22.25,3.47,0.39,0.36,0.75,3.81
26,1529,540,1.0,0.36,0.27,4.69,1.07,0.87,0.95,0.98,1.32
27,665,772,1.0,0.5,0.32,8.02,1.43,0.84,0.9,0.98,1.56
28,586,1257,1.0,0.58,0.29,8.41,1.53,0.76,0.8,1.0,2.0
29,687,802,1.0,0.25,0.24,2.83,0.82,0.9,0.99,0.99,1.07
30,1041,1187,1.0,0.72,0.32,10.81,1.83,0.69,0.72,0.99,2.27
31,836,655,1.0,0.65,0.34,10.14,1.7,0.75,0.78,0.97,1.88
32,1421,682,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,1369,666,1.0,0.76,0.31,11.56,1.98,0.63,0.65,0.94,2.45
34,964,434,2.0,0.78,0.32,10.75,2.23,0.46,0.6,0.82,2.48
35,1360,364,1.0,0.56,0.27,7.39,1.45,0.75,0.78,0.99,2.06
36,1236,1342,1.0,0.83,0.29,12.34,2.06,0.62,0.62,0.97,2.83
37,1559,719,1.0,0.42,0.21,4.66,1.15,0.75,0.8,0.98,1.97
38,400,433,1.0,0.66,0.33,10.34,1.73,0.74,0.79,0.98,1.97
39,820,993,1.0,0.68,0.3,10.27,1.76,0.7,0.74,0.99,2.25
40,1355,1013,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,220,615,1.0,0.59,0.3,8.41,1.61,0.69,0.73,0.88,1.96
42,401,688,1.0,0.81,0.29,11.97,2.04,0.61,0.62,0.98,2.8
43,873,1051,1.0,0.7,0.24,8.36,1.76,0.57,0.58,0.94,2.92
44,181,905,2.0,1.36,0.34,22.02,3.26,0.44,0.39,0.83,3.97
45,754,1118,1.0,0.5,0.21,6.07,1.3,0.76,0.75,0.97,2.39
46,1074,1149,1.0,0.59,0.24,7.46,1.54,0.67,0.69,0.98,2.44
47,619,1230,1.0,0.62,0.29,8.71,1.61,0.72,0.76,0.99,2.12
48,1243,727,1.0,0.58,0.29,8.07,1.53,0.73,0.79,0.99,1.98
49,1035,601,1.0,0.51,0.34,8.49,1.48,0.82,0.91,0.97,1.48
50,435,776,1.0,0.65,0.28,9.31,1.68,0.7,0.73,0.99,2.34
51,1152,595,1.0,0.43,0.36,6.75,1.29,0.86,0.96,0.98,1.2
52,1084,932,1.0,0.43,0.26,5.69,1.23,0.8,0.88,0.98,1.67
53,1062,976,1.0,0.65,0.26,8.85,1.69,0.66,0.68,0.98,2.53
54,1109,723,1.0,0.52,0.25,6.73,1.39,0.75,0.78,0.98,2.04
55,1583,669,1.0,0.24,0.21,2.61,0.78,0.91,0.99,1.0,1.15
56,826,532,1.0,0.64,0.25,8.25,1.64,0.66,0.67,0.97,2.55
57,1356,318,1.0,0.65,0.27,8.98,1.66,0.7,0.71,0.99,2.39
58,1194,1015,1.0,0.45,0.22,5.2,1.22,0.75,0.79,0.98,2.0
59,683,886,1.0,0.53,0.23,6.69,1.38,0.75,0.75,0.98,2.3
60,608,888,1.0,0.6,0.25,7.76,1.56,0.68,0.67,0.94,2.36
61,1274,1153,1.0,0.6,0.24,6.95,1.74,0.49,0.57,0.8,2.54
62,925,1504,1.0,0.62,0.3,9.19,1.62,0.74,0.77,0.99,2.09
63,106,809,4.0,2.07,0.36,30.42,5.12,0.25,0.23,0.64,5.76
64,1314,1046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,547,395,1.0,0.56,0.32,8.39,1.51,0.78,0.84,0.99,1.77
66,463,716,1.0,0.67,0.27,8.98,1.7,0.66,0.68,0.99,2.52
67,1100,964,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,223,798,1.0,0.73,0.29,10.42,1.84,0.65,0.65,0.97,2.54
69,1360,421,1.0,0.7,0.29,9.64,1.76,0.66,0.69,0.99,2.42
70,356,405,1.0,0.66,0.32,10.24,1.7,0.76,0.78,0.99,2.06
71,1219,855,1.0,0.51,0.25,6.8,1.36,0.78,0.81,0.99,2.01
72,1128,805,1.0,0.27,0.22,2.86,0.82,0.9,0.98,1.0,1.23
73,1084,691,1.0,0.61,0.24,8.17,1.55,0.72,0.73,0.99,2.48
74,1145,1084,1.0,0.51,0.22,6.14,1.33,0.74,0.76,0.99,2.29
75,1456,858,1.0,0.39,0.21,4.34,1.06,0.82,0.86,0.99,1.89
76,1279,1038,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,1294,678,1.0,0.34,0.2,3.69,0.98,0.82,0.9,0.99,1.67
78,1115,1101,1.0,0.26,0.22,2.83,0.82,0.9,0.99,1.0,1.17
79,952,1468,1.0,0.64,0.29,9.17,1.66,0.71,0.74,0.98,2.22
80,1203,949,1.0,0.67,0.27,8.1,1.88,0.49,0.6,0.82,2.45
81,439,1271,1.0,0.66,0.3,9.83,1.71,0.72,0.73,0.99,2.24
82,875,689,1.0,0.51,0.29,6.78,1.39,0.75,0.83,0.98,1.77
83,560,547,1.0,0.7,0.3,10.05,1.8,0.66,0.69,0.96,2.3
84,1672,1289,1.0,0.64,0.3,9.63,1.68,0.73,0.77,0.99,2.13
85,1219,677,1.0,0.52,0.3,7.02,1.5,0.67,0.76,0.87,1.76
86,296,898,1.0,0.7,0.31,10.51,1.8,0.69,0.7,0.95,2.27
87,887,1545,1.0,0.61,0.3,8.98,1.58,0.77,0.79,0.99,2.05
88,1301,978,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,886,897,1.0,0.66,0.24,8.47,1.72,0.61,0.63,0.95,2.77
90,1512,254,2.0,1.34,0.29,19.44,3.14,0.42,0.36,0.85,4.65
91,1203,1239,1.0,0.65,0.25,8.53,1.65,0.67,0.67,0.99,2.57
92,1043,1279,1.0,0.65,0.28,9.39,1.68,0.71,0.73,0.99,2.32
93,1315,1129,1.0,0.49,0.22,5.9,1.3,0.75,0.77,0.99,2.22
94,1210,900,1.0,0.34,0.22,3.88,1.0,0.83,0.9,0.99,1.55
95,507,921,1.0,0.8,0.31,12.27,1.97,0.67,0.68,0.98,2.6
96,1315,1186,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,365,789,1.0,0.27,0.22,3.02,0.83,0.92,0.99,1.0,1.22
98,1164,613,1.0,0.24,0.21,2.61,0.78,0.91,0.99,1.0,1.15
99,1123,851,1.0,0.55,0.31,8.63,1.54,0.78,0.84,0.98,1.78
100,1032,672,1.0,0.39,0.24,4.63,1.09,0.82,0.88,0.99,1.65
101,780,547,1.0,0.47,0.24,5.56,1.27,0.73,0.79,0.98,1.98
102,639,453,1.0,0.68,0.29,9.76,1.71,0.71,0.73,1.0,2.35
103,511,361,1.0,0.66,0.3,10.1,1.71,0.73,0.76,0.99,2.19
104,563,686,1.0,0.67,0.28,9.56,1.71,0.69,0.7,0.98,2.45
105,1149,1144,1.0,0.51,0.24,6.22,1.32,0.76,0.78,0.99,2.14
106,1154,806,1.0,0.46,0.24,5.68,1.29,0.73,0.8,0.93,1.91
107,920,1016,2.0,1.19,0.3,17.47,3.16,0.37,0.37,0.78,4.03
108,1070,1216,1.0,0.67,0.24,8.41,1.71,0.61,0.61,0.98,2.86
109,708,847,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,1530,482,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,1051,710,1.0,0.44,0.25,5.44,1.22,0.77,0.85,0.96,1.73
112,560,915,1.0,0.55,0.35,8.78,1.5,0.83,0.9,0.99,1.58
113,1014,1328,1.0,0.7,0.3,10.22,1.78,0.69,0.72,0.99,2.3
114,891,376,1.0,0.62,0.28,8.53,1.6,0.71,0.72,0.97,2.23
115,1511,362,1.0,0.48,0.27,6.63,1.33,0.8,0.85,0.96,1.75
116,917,766,1.0,0.57,0.31,8.44,1.57,0.73,0.82,0.95,1.83
117,755,629,1.0,0.5,0.24,6.61,1.37,0.75,0.79,0.98,2.07
118,1139,942,2.0,0.95,0.23,11.69,2.53,0.39,0.41,0.75,4.13
119,587,426,1.0,0.78,0.38,13.25,2.05,0.67,0.73,0.94,2.07
120,1555,1091,1.0,0.52,0.32,8.54,1.51,0.8,0.88,0.97,1.64
121,722,1000,1.0,0.52,0.22,5.9,1.4,0.65,0.67,0.93,2.41
122,1517,310,1.0,0.49,0.29,6.78,1.35,0.8,0.86,0.97,1.71
123,669,937,1.0,0.29,0.2,3.03,0.84,0.91,0.97,1.0,1.41
124,1087,539,1.0,0.66,0.36,10.85,1.76,0.75,0.79,0.94,1.85
125,1492,979,1.0,0.53,0.38,8.9,1.52,0.82,0.92,0.96,1.4
126,888,619,1.0,0.32,0.21,3.56,0.95,0.84,0.93,0.99,1.51
127,617,653,1.0,0.68,0.31,10.61,1.76,0.73,0.76,0.98,2.19
128,957,629,1.0,0.63,0.26,8.54,1.63,0.69,0.7,0.96,2.41
129,1252,1284,1.0,0.73,0.24,9.54,1.86,0.59,0.6,0.97,3.0
130,986,1405,3.0,1.34,0.32,20.76,3.39,0.38,0.38,0.83,4.24
131,712,1155,1.0,0.64,0.24,8.47,1.64,0.67,0.67,0.97,2.64
132,801,902,1.0,0.31,0.24,3.53,0.92,0.88,0.96,0.99,1.3
133,1016,912,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,1517,422,1.0,0.7,0.27,9.44,1.75,0.66,0.67,0.98,2.56
135,1357,268,1.0,0.64,0.29,9.17,1.63,0.73,0.75,0.98,2.23
136,931,806,1.0,0.24,0.2,2.37,0.74,0.92,1.0,1.0,1.16
137,1190,1641,1.0,0.57,0.24,6.97,1.46,0.7,0.71,0.98,2.38
138,699,1040,1.0,0.66,0.28,9.19,1.67,0.7,0.71,0.99,2.35
139,962,525,1.0,0.52,0.28,7.49,1.43,0.78,0.83,0.99,1.87
140,522,1328,1.0,0.66,0.32,10.47,1.72,0.75,0.78,1.0,2.11
141,470,482,1.0,0.43,0.23,5.12,1.2,0.76,0.81,0.97,1.9
142,854,336,1.0,0.73,0.33,11.32,1.86,0.7,0.74,0.98,2.18
143,351,892,1.0,0.76,0.31,11.31,1.92,0.66,0.67,0.99,2.47
144,643,687,1.0,0.48,0.2,5.36,1.26,0.71,0.74,0.97,2.34
145,300,792,2.0,1.44,0.29,20.59,3.37,0.39,0.33,0.84,4.97
146,1528,1037,1.0,0.53,0.25,6.68,1.41,0.72,0.76,0.95,2.08
147,1037,504,1.0,0.81,0.32,12.37,2.02,0.64,0.66,0.98,2.56
148,887,1084,1.0,0.63,0.29,8.93,1.64,0.71,0.74,0.99,2.19
149,746,582,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,850,568,1.0,0.5,0.28,7.1,1.39,0.79,0.84,0.98,1.78
151,1376,585,1.0,0.49,0.31,6.78,1.59,0.57,0.77,0.85,1.61
152,642,917,1.0,0.57,0.33,9.25,1.57,0.8,0.85,0.99,1.76
153,618,1048,1.0,0.77,0.31,11.49,1.92,0.66,0.68,0.98,2.51
154,1607,1176,1.0,0.51,0.27,6.81,1.36,0.79,0.81,0.99,1.89
155,1129,636,1.0,0.52,0.27,7.17,1.39,0.79,0.83,0.99,1.88
156,1219,1413,1.0,0.69,0.28,10.39,1.79,0.69,0.7,0.98,2.51
157,1158,649,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,514,1142,2.0,0.81,0.39,13.63,2.1,0.66,0.73,0.95,2.08
159,788,645,1.0,0.45,0.22,5.32,1.24,0.74,0.79,0.98,2.06
160,761,665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,1647,1249,1.0,0.46,0.27,6.88,1.34,0.81,0.88,0.98,1.69
162,1582,1132,1.0,0.38,0.22,4.34,1.07,0.81,0.87,0.99,1.72
163,651,729,1.0,0.64,0.26,8.95,1.64,0.7,0.72,0.99,2.47
164,674,1092,1.0,0.69,0.31,10.47,1.77,0.71,0.73,0.99,2.22
165,930,402,1.0,0.53,0.31,7.98,1.46,0.8,0.87,0.97,1.72
166,180,607,1.0,0.65,0.31,9.78,1.71,0.71,0.76,0.97,2.12
167,452,1223,1.0,0.53,0.28,7.92,1.45,0.8,0.83,0.99,1.89
168,487,879,1.0,0.36,0.28,4.78,1.08,0.88,0.95,0.98,1.3
169,250,898,1.0,0.7,0.31,11.03,1.82,0.71,0.74,0.97,2.26
170,1417,717,1.0,0.28,0.23,3.12,0.89,0.84,0.97,0.99,1.24
171,183,800,1.0,0.46,0.4,8.14,1.42,0.86,0.97,0.98,1.14
172,436,453,1.0,0.53,0.24,6.03,1.39,0.66,0.68,0.93,2.24
173,1120,557,1.0,0.37,0.28,5.17,1.14,0.85,0.95,0.98,1.32
174,727,919,1.0,0.53,0.29,7.63,1.47,0.75,0.84,0.98,1.8
175,688,491,1.0,0.79,0.26,10.08,2.03,0.52,0.54,0.93,3.06
176,1089,1000,1.0,0.24,0.2,2.51,0.77,0.89,0.98,1.0,1.24
177,1612,612,1.0,0.36,0.23,4.15,1.03,0.84,0.91,0.99,1.59
178,777,909,1.0,0.49,0.27,6.71,1.35,0.78,0.85,0.99,1.77
179,1194,1505,1.0,0.48,0.21,5.2,1.29,0.66,0.71,0.95,2.31
180,1061,647,1.0,0.55,0.24,6.78,1.43,0.71,0.73,0.98,2.24
181,661,611,1.0,0.27,0.2,2.81,0.84,0.84,0.95,0.99,1.38
182,143,581,1.0,0.65,0.3,9.75,1.7,0.72,0.75,0.98,2.17
183,116,919,1.0,0.34,0.22,3.88,1.0,0.82,0.91,0.99,1.55
184,1526,893,1.0,0.54,0.26,7.32,1.45,0.74,0.79,0.98,2.09
185,1098,900,1.0,0.67,0.3,9.61,1.77,0.65,0.71,0.94,2.25
186,551,1289,1.0,0.52,0.36,8.83,1.52,0.81,0.92,0.96,1.44
187,980,999,1.0,0.59,0.23,7.2,1.54,0.65,0.66,0.96,2.6
188,1190,1597,1.0,0.59,0.27,7.97,1.51,0.74,0.76,0.99,2.17
189,1404,739,1.0,0.38,0.21,4.19,1.06,0.79,0.86,0.98,1.8
190,1187,1557,1.0,0.61,0.31,9.53,1.62,0.78,0.81,0.96,1.99
191,1627,1214,1.0,0.52,0.28,7.15,1.4,0.78,0.82,0.99,1.86
192,662,1196,1.0,0.52,0.21,5.78,1.4,0.63,0.67,0.95,2.51
193,1216,806,1.0,0.27,0.22,2.86,0.83,0.89,0.98,0.99,1.23
194,853,944,1.0,0.66,0.29,9.36,1.7,0.69,0.71,0.98,2.3
195,1282,636,1.0,0.52,0.24,6.53,1.38,0.73,0.76,0.98,2.15
196,906,852,1.0,0.36,0.32,5.54,1.15,0.9,0.99,1.0,1.14
197,1144,1035,1.0,0.52,0.27,7.0,1.42,0.74,0.79,0.96,1.94
