ID,X,Y,No.Grains,Length,Width,Area,Primeter,Circularity,Compactness,Ellipticity,AR
100,815,629,1.0,0.6,0.25,7.97,1.56,0.7,0.73,0.98,2.34
101,1281,856,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,440,610,1.0,0.6,0.35,10.78,1.73,0.77,0.84,0.93,1.71
103,683,496,3.0,1.37,0.28,19.44,3.48,0.34,0.33,0.77,4.88
104,1253,1086,3.0,1.43,0.26,20.1,3.39,0.37,0.33,0.89,5.53
105,840,826,1.0,0.36,0.29,4.95,1.1,0.87,0.96,0.99,1.25
106,653,1079,2.0,0.82,0.36,14.46,2.21,0.63,0.7,0.89,2.25
107,691,962,1.0,0.64,0.28,9.46,1.66,0.73,0.72,0.96,2.32
108,1124,639,1.0,0.45,0.32,6.83,1.32,0.83,0.94,0.98,1.41
109,942,459,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,1031,895,1.0,0.48,0.29,6.83,1.34,0.82,0.88,0.98,1.65
111,751,1033,3.0,1.53,0.29,21.37,3.76,0.32,0.3,0.8,5.29
112,952,909,2.0,0.64,0.32,8.68,1.86,0.53,0.65,0.8,1.99
113,619,524,1.0,0.72,0.29,10.31,1.85,0.64,0.65,0.93,2.5
114,1558,1178,3.0,1.35,0.33,21.46,3.64,0.34,0.38,0.8,4.05
115,1642,688,1.0,0.32,0.25,3.98,0.98,0.89,0.97,0.99,1.27
116,162,619,1.0,0.76,0.29,11.24,1.94,0.64,0.64,0.97,2.64
117,294,680,1.0,0.31,0.27,3.85,0.94,0.92,0.99,1.0,1.13
118,1673,653,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,1611,830,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,938,628,1.0,0.49,0.34,7.69,1.39,0.84,0.91,0.97,1.45
121,1117,1254,2.0,1.31,0.37,21.36,3.19,0.45,0.4,0.82,3.5
122,338,908,1.0,0.63,0.3,9.54,1.65,0.74,0.76,0.96,2.11
123,641,921,1.0,0.24,0.24,2.54,0.77,0.9,1.0,1.0,1.0
124,1077,344,1.0,0.62,0.26,8.44,1.6,0.7,0.72,0.98,2.39
125,1449,311,2.0,0.85,0.26,11.42,2.36,0.44,0.49,0.78,3.2
126,1588,883,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,965,1046,3.0,1.52,0.31,23.49,3.56,0.39,0.33,0.89,4.85
128,283,544,3.0,1.79,0.3,27.14,4.21,0.33,0.28,0.86,6.04
129,1392,1022,1.0,0.55,0.34,8.86,1.54,0.79,0.87,0.95,1.59
130,1701,455,1.0,0.64,0.32,9.95,1.76,0.69,0.73,0.9,2.01
131,273,722,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,490,970,1.0,0.4,0.24,5.24,1.16,0.83,0.9,0.98,1.64
133,451,887,1.0,0.41,0.25,5.05,1.2,0.74,0.87,0.96,1.6
134,1809,568,1.0,0.46,0.28,6.54,1.29,0.84,0.9,0.99,1.67
135,378,881,1.0,0.64,0.28,9.66,1.66,0.74,0.73,0.97,2.32
136,1438,1369,1.0,0.55,0.28,7.8,1.47,0.77,0.81,0.99,1.95
137,977,155,5.0,2.49,0.28,36.95,5.82,0.23,0.2,0.76,8.91
138,846,1127,1.0,0.72,0.37,12.0,1.89,0.72,0.76,0.97,1.98
139,1572,893,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,1518,1029,3.0,1.56,0.28,23.27,3.69,0.36,0.32,0.88,5.54
141,1741,596,1.0,0.5,0.31,8.03,1.45,0.81,0.88,0.97,1.61
142,911,481,1.0,0.51,0.24,6.78,1.37,0.77,0.78,0.98,2.08
143,733,1259,1.0,0.63,0.31,9.54,1.63,0.76,0.78,0.99,2.01
144,1376,1214,3.0,1.42,0.35,23.44,3.51,0.4,0.4,0.85,4.05
145,1520,970,2.0,1.04,0.32,15.66,2.62,0.48,0.49,0.76,3.22
146,1066,385,2.0,0.71,0.3,9.93,1.86,0.61,0.65,0.95,2.37
147,233,649,2.0,1.11,0.28,16.17,2.67,0.48,0.44,0.84,4.01
148,560,590,2.0,1.83,0.29,26.9,4.31,0.31,0.27,0.81,6.35
149,1346,983,3.0,1.45,0.28,20.9,3.43,0.38,0.33,0.86,5.2
150,575,504,1.0,0.6,0.27,8.61,1.6,0.72,0.75,0.98,2.21
151,860,455,1.0,0.36,0.29,4.76,1.08,0.86,0.98,0.99,1.23
152,1161,1076,1.0,0.78,0.31,11.63,2.01,0.61,0.6,0.91,2.51
153,1787,585,1.0,0.25,0.24,2.86,0.82,0.9,0.99,1.0,1.06
154,459,320,1.0,0.56,0.3,8.98,1.54,0.8,0.84,0.97,1.85
155,1392,383,1.0,0.25,0.24,2.86,0.82,0.9,0.99,1.0,1.06
156,1362,460,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,726,933,2.0,0.89,0.27,12.12,2.53,0.4,0.47,0.67,3.24
158,1002,496,1.0,0.33,0.26,4.14,0.99,0.89,0.97,1.0,1.26
159,333,778,1.0,0.39,0.27,5.17,1.14,0.85,0.93,0.98,1.43
160,536,1010,1.0,0.45,0.24,5.66,1.27,0.75,0.81,0.97,1.87
161,1275,831,1.0,0.25,0.24,2.86,0.82,0.9,0.99,1.0,1.07
162,1097,955,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,1554,1270,1.0,0.6,0.26,8.12,1.56,0.71,0.73,0.98,2.31
164,634,892,1.0,0.37,0.24,4.53,1.06,0.86,0.92,1.0,1.57
165,494,351,2.0,0.81,0.31,12.49,2.07,0.62,0.61,0.94,2.61
166,91,723,1.0,0.68,0.29,9.98,1.71,0.73,0.74,0.99,2.34
167,807,581,1.0,0.53,0.27,7.05,1.38,0.79,0.82,1.0,1.93
168,443,1123,2.0,1.21,0.34,18.98,3.07,0.43,0.4,0.81,3.53
169,849,1055,2.0,0.93,0.29,13.31,2.36,0.51,0.52,0.89,3.2
170,396,590,1.0,0.64,0.32,10.53,1.73,0.75,0.79,0.97,2.0
171,457,853,1.0,0.36,0.26,4.58,1.06,0.86,0.94,0.99,1.4
172,1290,467,1.0,0.53,0.26,6.86,1.53,0.62,0.73,0.85,2.08
173,1155,928,4.0,2.33,0.36,38.9,5.37,0.29,0.26,0.93,6.42
174,1458,935,1.0,0.24,0.24,2.54,0.77,0.9,1.0,1.0,1.0
175,1028,525,1.0,0.36,0.29,4.92,1.09,0.88,0.96,0.99,1.24
176,1230,634,1.0,0.36,0.24,4.32,1.01,0.91,0.95,1.0,1.5
177,1128,1185,1.0,0.29,0.29,3.73,0.94,0.9,0.99,0.99,1.0
178,319,686,1.0,0.45,0.29,6.34,1.27,0.83,0.91,0.99,1.52
179,1293,879,1.0,0.34,0.24,4.08,1.01,0.86,0.95,1.0,1.43
180,161,717,1.0,0.66,0.31,9.61,1.7,0.7,0.69,0.93,2.18
181,1414,358,1.0,0.41,0.26,5.51,1.19,0.83,0.88,0.98,1.6
182,683,829,3.0,1.7,0.28,24.73,3.96,0.34,0.28,0.89,6.15
183,1504,644,2.0,1.0,0.33,14.61,2.69,0.43,0.49,0.78,3.06
184,1739,425,2.0,0.95,0.27,13.22,2.36,0.5,0.49,0.92,3.57
185,1713,663,1.0,0.44,0.28,6.02,1.22,0.86,0.91,1.0,1.61
186,225,809,1.0,0.46,0.27,6.08,1.24,0.84,0.89,1.0,1.68
187,479,1074,1.0,0.7,0.3,10.95,1.82,0.7,0.73,0.98,2.3
188,906,912,2.0,0.89,0.3,12.49,2.35,0.48,0.5,0.83,2.97
189,851,805,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
