ID,X,Y,No.Grains,Length,Width,Area,Primeter,Circularity,Compactness,Ellipticity,AR
103,1229,877,1.0,0.2,0.2,1.93,0.68,0.89,1.0,1.0,1.0
104,173,662,1.0,0.51,0.28,7.0,1.4,0.76,0.82,0.97,1.85
105,914,141,1.0,0.4,0.22,4.64,1.12,0.79,0.86,0.99,1.77
106,1407,1109,1.0,0.45,0.26,6.05,1.25,0.82,0.87,0.98,1.7
107,734,861,1.0,0.22,0.21,2.22,0.73,0.9,0.99,1.0,1.07
108,1123,817,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,519,970,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,720,890,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,205,681,1.0,0.39,0.27,5.22,1.15,0.84,0.93,0.98,1.44
112,1257,456,1.0,0.36,0.24,4.29,1.04,0.85,0.93,0.99,1.49
113,442,810,2.0,0.97,0.28,13.41,2.62,0.42,0.44,0.75,3.51
114,1471,583,1.0,0.55,0.24,6.86,1.45,0.7,0.73,0.94,2.24
115,945,538,5.0,1.81,0.33,26.93,4.61,0.27,0.28,0.69,5.45
116,1340,1023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,901,840,2.0,0.85,0.28,10.73,2.23,0.46,0.46,0.79,3.03
118,1555,380,1.0,0.49,0.24,6.29,1.32,0.77,0.82,1.0,2.03
119,239,671,1.0,0.51,0.25,6.46,1.34,0.77,0.79,0.99,2.0
120,799,773,1.0,0.26,0.21,2.78,0.81,0.89,0.98,1.0,1.22
121,1200,929,1.0,0.35,0.21,4.08,1.02,0.84,0.9,0.99,1.66
122,1278,291,1.0,0.47,0.26,6.14,1.27,0.81,0.85,1.0,1.82
123,897,73,2.0,0.8,0.25,11.03,2.09,0.54,0.57,0.85,3.14
124,448,438,1.0,0.26,0.21,2.73,0.8,0.9,0.98,1.0,1.25
125,942,905,2.0,0.78,0.36,12.86,2.08,0.63,0.7,0.91,2.19
126,906,111,1.0,0.45,0.24,5.37,1.21,0.78,0.83,0.99,1.87
127,679,270,1.0,0.5,0.27,6.68,1.33,0.8,0.83,0.99,1.85
128,64,669,3.0,0.9,0.37,15.24,2.54,0.5,0.6,0.71,2.41
129,926,169,1.0,0.5,0.26,6.54,1.33,0.79,0.82,0.99,1.92
130,107,665,1.0,0.44,0.39,7.37,1.34,0.87,0.98,0.99,1.12
131,1212,464,1.0,0.57,0.22,6.97,1.49,0.67,0.69,0.97,2.56
132,582,482,1.0,0.34,0.2,3.78,0.99,0.83,0.89,0.99,1.74
133,1007,913,4.0,1.72,0.29,24.8,4.05,0.32,0.28,0.83,5.94
134,410,419,1.0,0.33,0.23,3.93,0.99,0.86,0.93,0.99,1.47
135,408,312,1.0,0.43,0.27,5.78,1.21,0.84,0.9,0.99,1.62
136,229,589,1.0,0.45,0.25,5.66,1.22,0.82,0.86,0.99,1.75
137,874,445,1.0,0.39,0.25,4.97,1.11,0.85,0.93,0.99,1.53
138,327,956,1.0,0.49,0.36,7.51,1.47,0.74,0.88,0.89,1.36
139,498,458,1.0,0.48,0.26,6.51,1.35,0.76,0.83,0.97,1.86
140,870,415,1.0,0.34,0.24,3.98,0.98,0.88,0.94,0.99,1.43
141,1288,217,3.0,1.46,0.3,20.95,3.76,0.32,0.32,0.8,4.86
142,633,205,1.0,0.47,0.28,6.46,1.31,0.81,0.86,0.99,1.71
143,1136,773,1.0,0.38,0.24,4.42,1.06,0.84,0.9,0.99,1.57
144,1010,1068,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,705,609,1.0,0.27,0.2,2.81,0.81,0.9,0.97,1.0,1.33
146,681,922,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,486,352,1.0,0.36,0.22,3.98,1.0,0.85,0.9,0.99,1.62
148,324,1048,4.0,1.46,0.39,26.27,3.6,0.43,0.41,0.74,3.75
149,484,808,1.0,0.46,0.29,6.36,1.33,0.77,0.86,0.94,1.58
