ID,X,Y,No.Grains,Length,Width,Area,Primeter,Circularity,Compactness,Ellipticity,AR
27,350,695,1.0,0.4,0.26,5.1,1.13,0.85,0.9,0.99,1.56
28,523,209,1.0,0.42,0.31,5.83,1.22,0.83,0.93,0.98,1.39
29,1019,521,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,420,593,1.0,0.46,0.28,6.07,1.29,0.77,0.87,0.96,1.62
31,1123,253,1.0,0.52,0.28,6.9,1.4,0.75,0.81,0.98,1.87
32,1584,945,1.0,0.5,0.31,7.12,1.36,0.82,0.88,0.99,1.62
33,1059,311,1.0,0.43,0.26,5.41,1.19,0.81,0.87,1.0,1.67
34,1493,1245,2.0,0.72,0.3,10.98,1.89,0.66,0.68,0.95,2.44
35,401,778,1.0,0.43,0.26,5.63,1.22,0.8,0.88,0.98,1.65
36,1133,227,1.0,0.38,0.26,4.93,1.11,0.85,0.92,0.99,1.48
37,1240,888,2.0,0.97,0.27,13.25,2.42,0.48,0.48,0.9,3.53
38,320,714,1.0,0.46,0.3,6.69,1.3,0.84,0.9,0.99,1.56
39,1412,889,1.0,0.57,0.24,7.07,1.49,0.68,0.69,0.96,2.44
40,625,808,1.0,0.22,0.2,2.15,0.71,0.91,1.0,1.0,1.08
41,1461,1177,1.0,0.49,0.27,6.56,1.31,0.81,0.84,0.99,1.82
42,1641,1012,1.0,0.48,0.26,6.54,1.31,0.81,0.85,0.99,1.83
43,1359,968,1.0,0.4,0.24,4.95,1.13,0.83,0.89,1.0,1.65
44,1422,760,1.0,0.36,0.26,4.51,1.05,0.87,0.94,0.98,1.38
45,952,1058,3.0,1.11,0.28,15.34,2.72,0.44,0.4,0.85,3.94
46,365,810,2.0,0.82,0.24,9.51,2.16,0.44,0.43,0.77,3.4
47,661,401,2.0,0.9,0.27,12.15,2.29,0.49,0.47,0.84,3.33
48,602,485,1.0,0.32,0.24,3.92,0.97,0.89,0.96,1.0,1.36
49,303,430,1.0,0.45,0.26,6.05,1.24,0.83,0.88,1.0,1.71
50,1460,772,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,1091,914,4.0,1.89,0.28,26.39,4.43,0.29,0.24,0.82,6.66
52,698,283,1.0,0.51,0.27,6.95,1.37,0.79,0.84,0.98,1.88
53,581,246,1.0,0.46,0.26,6.17,1.28,0.81,0.86,0.99,1.74
54,639,302,1.0,0.51,0.27,6.86,1.36,0.79,0.82,0.99,1.89
55,1031,295,1.0,0.49,0.27,6.59,1.32,0.8,0.84,0.99,1.81
56,340,444,1.0,0.47,0.27,6.31,1.3,0.8,0.85,0.98,1.72
57,83,677,1.0,0.55,0.28,7.56,1.49,0.73,0.77,0.96,1.99
58,1156,382,2.0,0.87,0.26,12.29,2.19,0.54,0.54,0.93,3.31
59,204,665,1.0,0.29,0.22,3.15,0.87,0.89,0.97,1.0,1.31
60,520,1056,1.0,0.45,0.34,7.44,1.35,0.87,0.96,0.98,1.32
61,1242,953,3.0,1.32,0.27,17.98,3.28,0.36,0.34,0.71,4.87
62,993,910,1.0,0.39,0.23,4.54,1.09,0.81,0.87,0.99,1.74
63,711,305,1.0,0.2,0.2,1.93,0.68,0.89,1.0,1.0,1.0
64,512,851,2.0,0.9,0.32,13.44,2.23,0.57,0.56,0.95,2.86
65,583,458,1.0,0.43,0.24,5.46,1.19,0.82,0.87,0.99,1.75
66,587,961,2.0,0.76,0.32,10.97,2.26,0.46,0.58,0.73,2.37
67,1551,867,2.0,0.71,0.21,7.58,1.87,0.46,0.46,0.77,3.46
68,1133,202,1.0,0.39,0.27,5.17,1.11,0.89,0.94,1.0,1.42
69,1342,947,1.0,0.4,0.22,4.64,1.12,0.79,0.85,0.99,1.81
70,1048,798,2.0,0.73,0.24,8.51,1.9,0.5,0.5,0.76,3.04
71,1140,516,1.0,0.54,0.32,8.34,1.53,0.76,0.85,0.93,1.68
72,1319,1046,3.0,1.43,0.27,19.76,3.38,0.37,0.32,0.8,5.21
73,1083,331,1.0,0.46,0.27,6.19,1.26,0.83,0.87,0.99,1.71
74,299,736,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,944,923,1.0,0.44,0.25,5.59,1.2,0.82,0.87,0.99,1.74
76,381,677,1.0,0.49,0.33,7.58,1.4,0.82,0.9,0.96,1.5
77,767,531,1.0,0.22,0.2,2.22,0.73,0.9,0.99,1.0,1.09
78,478,642,1.0,0.24,0.2,2.37,0.74,0.92,1.0,1.0,1.16
79,1151,866,2.0,0.74,0.24,8.95,1.96,0.5,0.51,0.87,3.07
80,1616,981,1.0,0.48,0.28,6.71,1.32,0.82,0.86,0.99,1.73
81,644,763,1.0,0.43,0.24,5.2,1.16,0.82,0.87,1.0,1.76
82,336,792,1.0,0.51,0.27,6.71,1.34,0.79,0.83,0.99,1.86
83,1264,734,1.0,0.45,0.25,5.8,1.24,0.8,0.87,0.99,1.76
84,1687,1055,1.0,0.5,0.34,7.36,1.42,0.78,0.89,0.93,1.46
85,929,1100,1.0,0.48,0.23,5.83,1.29,0.74,0.78,0.99,2.13
86,1340,996,1.0,0.22,0.2,2.15,0.71,0.9,1.0,1.0,1.08
87,1093,454,5.0,1.98,0.27,26.39,4.76,0.25,0.22,0.8,7.4
88,1396,1073,1.0,0.56,0.24,6.95,1.46,0.69,0.72,0.97,2.36
89,557,747,1.0,0.4,0.23,4.64,1.1,0.81,0.87,0.99,1.74
90,497,644,1.0,0.29,0.22,3.1,0.87,0.87,0.96,0.99,1.32
91,646,538,1.0,0.36,0.25,4.64,1.07,0.86,0.93,0.99,1.45
92,832,851,2.0,1.17,0.24,14.97,2.78,0.41,0.36,0.89,4.84
93,1445,1147,1.0,0.49,0.27,6.59,1.32,0.8,0.85,1.0,1.82
94,545,1034,2.0,0.58,0.33,8.44,1.58,0.72,0.82,0.96,1.77
95,666,566,1.0,0.48,0.29,6.76,1.33,0.81,0.87,0.99,1.65
96,1031,489,1.0,0.44,0.22,4.44,1.38,0.5,0.65,0.78,2.0
97,516,443,1.0,0.51,0.27,6.95,1.36,0.8,0.84,0.99,1.86
98,736,413,1.0,0.46,0.26,6.0,1.25,0.82,0.85,1.0,1.78
99,1141,659,1.0,0.54,0.32,8.08,1.53,0.73,0.84,0.94,1.7
100,498,1081,1.0,0.57,0.35,8.68,1.6,0.72,0.85,0.96,1.61
101,1510,794,1.0,0.36,0.22,4.03,1.03,0.82,0.89,0.99,1.63
102,556,496,1.0,0.43,0.24,5.39,1.18,0.82,0.87,0.99,1.75
103,255,410,2.0,0.9,0.26,11.0,2.37,0.42,0.43,0.8,3.46
104,674,877,4.0,1.38,0.28,18.98,3.43,0.34,0.32,0.74,4.92
105,1167,343,1.0,0.41,0.24,5.19,1.15,0.83,0.89,1.0,1.7
106,980,1001,1.0,0.56,0.27,7.64,1.48,0.74,0.78,0.99,2.12
107,618,830,1.0,0.38,0.24,4.59,1.07,0.85,0.91,1.0,1.56
108,1422,1106,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,1020,821,1.0,0.32,0.22,3.49,0.94,0.84,0.93,1.0,1.47
110,535,467,1.0,0.47,0.26,6.25,1.28,0.81,0.85,1.0,1.82
111,833,419,2.0,0.94,0.31,13.22,2.28,0.54,0.53,0.92,3.04
112,1178,808,1.0,0.36,0.23,4.27,1.05,0.83,0.9,0.99,1.6
113,756,510,1.0,0.22,0.2,2.15,0.71,0.9,1.0,1.0,1.08
114,206,839,3.0,1.35,0.3,18.24,3.5,0.32,0.32,0.67,4.48
115,634,789,1.0,0.44,0.29,6.17,1.25,0.84,0.91,0.99,1.53
116,575,527,1.0,0.61,0.27,8.22,1.59,0.7,0.72,0.99,2.25
117,549,229,1.0,0.46,0.27,6.29,1.28,0.82,0.88,0.99,1.71
118,1403,1014,1.0,0.44,0.28,5.85,1.22,0.83,0.9,0.99,1.55
119,1182,317,1.0,0.36,0.22,4.15,1.04,0.82,0.89,0.99,1.65
120,921,790,6.0,3.08,0.29,43.92,6.93,0.19,0.16,0.85,10.63
121,380,459,1.0,0.45,0.24,5.86,1.26,0.78,0.85,0.98,1.83
122,1019,583,2.0,0.82,0.28,11.15,2.15,0.51,0.54,0.88,2.97
123,219,627,1.0,0.41,0.24,4.86,1.11,0.84,0.89,1.0,1.7
124,631,908,1.0,0.44,0.28,5.98,1.26,0.8,0.9,0.98,1.56
125,1593,871,1.0,0.37,0.22,4.25,1.03,0.86,0.9,0.99,1.69
126,235,638,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,264,820,1.0,0.47,0.29,6.56,1.3,0.83,0.89,0.99,1.6
128,213,390,1.0,0.34,0.24,3.92,0.99,0.85,0.93,0.99,1.44
129,243,656,1.0,0.44,0.26,5.53,1.19,0.83,0.87,0.99,1.72
130,774,551,1.0,0.42,0.24,5.1,1.17,0.79,0.85,0.99,1.77
131,267,638,1.0,0.47,0.22,5.63,1.25,0.77,0.8,0.99,2.15
132,843,798,1.0,0.56,0.27,7.66,1.46,0.77,0.78,0.97,2.06
133,915,1132,1.0,0.4,0.29,5.68,1.19,0.86,0.94,0.98,1.39
134,1238,721,1.0,0.48,0.31,7.17,1.37,0.81,0.9,0.98,1.59
135,469,1116,2.0,0.81,0.29,11.81,2.02,0.62,0.59,0.92,2.82
136,608,276,1.0,0.46,0.26,5.92,1.25,0.8,0.84,0.99,1.78
137,306,645,1.0,0.44,0.24,5.25,1.18,0.81,0.84,0.99,1.85
138,1725,1071,2.0,0.77,0.26,10.58,1.95,0.59,0.58,0.91,3.0
139,297,808,1.0,0.49,0.27,6.49,1.3,0.82,0.86,0.99,1.77
140,894,1147,1.0,0.42,0.26,5.85,1.21,0.84,0.9,0.98,1.64
141,952,461,6.0,2.9,0.34,43.46,6.54,0.22,0.16,0.64,8.56
142,147,666,2.0,0.99,0.27,13.03,2.61,0.41,0.41,0.65,3.61
143,994,831,1.0,0.31,0.21,3.41,0.92,0.86,0.94,1.0,1.47
144,1165,832,1.0,0.42,0.25,5.25,1.16,0.84,0.88,0.99,1.67
145,1294,750,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,970,908,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,668,721,3.0,1.06,0.43,17.73,3.12,0.39,0.53,0.66,2.48
148,699,414,1.0,0.42,0.3,6.31,1.29,0.81,0.92,0.94,1.4
149,1192,783,1.0,0.36,0.21,3.98,1.02,0.82,0.88,0.99,1.68
150,494,487,2.0,0.95,0.28,12.92,2.52,0.43,0.44,0.79,3.42
151,822,363,1.0,0.56,0.24,6.75,1.46,0.67,0.71,0.97,2.36
152,426,480,1.0,0.33,0.21,3.69,0.97,0.84,0.91,0.99,1.62
153,587,1008,1.0,0.53,0.34,7.83,1.49,0.75,0.86,0.93,1.56
154,500,180,2.0,0.71,0.28,10.02,1.83,0.64,0.64,0.93,2.55
155,370,560,3.0,1.23,0.28,16.17,3.14,0.35,0.34,0.78,4.39
