ID,X,Y,No.Grains,Length,Width,Area,Primeter,Circularity,Compactness,Ellipticity,AR
57,508,1330,1.0,0.75,0.31,11.29,1.89,0.67,0.69,0.98,2.45
58,1423,307,1.0,0.31,0.19,3.22,0.91,0.83,0.92,0.99,1.62
59,717,344,2.0,1.31,0.27,17.54,3.09,0.39,0.33,0.85,4.81
60,831,1439,1.0,0.67,0.32,9.66,1.71,0.7,0.73,0.98,2.09
61,618,597,1.0,0.59,0.25,7.76,1.52,0.72,0.73,0.99,2.32
62,739,948,1.0,0.65,0.3,9.53,1.7,0.7,0.74,0.99,2.2
63,1502,1219,1.0,0.45,0.24,5.39,1.22,0.77,0.82,0.99,1.83
64,910,430,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,1055,675,1.0,0.51,0.26,6.68,1.35,0.78,0.79,0.98,1.97
66,1473,1185,1.0,0.53,0.23,6.71,1.4,0.73,0.75,0.97,2.3
67,813,1169,1.0,0.56,0.28,7.71,1.52,0.71,0.75,0.95,2.0
68,1409,736,1.0,0.56,0.28,7.69,1.47,0.76,0.79,0.99,2.04
69,545,1296,1.0,0.73,0.31,11.24,1.85,0.7,0.71,0.98,2.37
70,812,984,1.0,0.22,0.22,2.31,0.73,0.91,1.0,1.0,1.0
71,398,904,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,1411,1116,1.0,0.54,0.25,7.05,1.44,0.73,0.75,0.97,2.15
73,1008,305,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,1263,727,1.0,0.34,0.27,4.36,1.04,0.86,0.97,1.0,1.29
75,1130,469,1.0,0.56,0.26,7.46,1.5,0.71,0.74,0.97,2.17
76,1375,1073,1.0,0.65,0.2,7.9,1.64,0.63,0.6,0.95,3.19
77,1458,226,1.0,0.6,0.25,7.93,1.56,0.7,0.71,0.99,2.45
78,593,770,1.0,0.58,0.3,8.71,1.56,0.77,0.82,0.99,1.93
79,1209,1037,1.0,0.54,0.22,6.36,1.4,0.69,0.71,0.98,2.46
80,1266,1385,1.0,0.6,0.25,7.92,1.52,0.73,0.74,0.99,2.34
81,1202,1077,1.0,0.56,0.26,7.27,1.46,0.72,0.76,0.99,2.14
82,349,855,1.0,0.56,0.24,6.9,1.42,0.73,0.73,0.99,2.35
83,962,1195,1.0,0.56,0.26,6.95,1.58,0.59,0.66,0.89,2.17
84,1296,685,1.0,0.35,0.21,3.88,1.01,0.81,0.87,0.98,1.66
85,1370,745,1.0,0.47,0.22,5.54,1.23,0.78,0.79,0.99,2.13
86,385,698,2.0,1.02,0.27,14.02,2.65,0.43,0.43,0.79,3.72
87,1037,133,2.0,1.24,0.27,16.71,2.9,0.42,0.36,0.88,4.54
88,1295,814,1.0,0.42,0.26,5.51,1.2,0.81,0.88,0.99,1.64
89,718,234,1.0,0.38,0.27,5.42,1.13,0.9,0.95,0.99,1.38
90,983,975,1.0,0.68,0.26,8.93,1.69,0.66,0.66,0.99,2.63
91,1327,649,1.0,0.46,0.23,5.53,1.25,0.75,0.79,0.97,1.99
92,1022,709,1.0,0.47,0.26,6.1,1.32,0.75,0.83,0.98,1.79
93,581,1254,1.0,0.65,0.29,9.58,1.74,0.67,0.73,0.96,2.26
94,911,650,1.0,0.37,0.22,4.15,1.04,0.81,0.87,0.99,1.7
95,890,1254,1.0,0.61,0.28,9.0,1.6,0.75,0.77,0.99,2.21
96,1029,193,1.0,0.7,0.31,10.71,1.86,0.66,0.71,0.94,2.27
97,1341,497,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,883,1123,1.0,0.64,0.29,9.29,1.64,0.74,0.75,0.99,2.23
99,1475,590,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,656,1097,1.0,0.68,0.3,10.05,1.74,0.71,0.72,0.99,2.31
101,979,750,1.0,0.52,0.24,6.59,1.38,0.74,0.76,0.99,2.14
102,214,861,1.0,0.36,0.24,4.22,1.02,0.87,0.92,0.99,1.51
103,613,508,1.0,0.56,0.28,7.44,1.46,0.74,0.77,0.98,2.0
104,47,878,1.0,0.67,0.29,9.69,1.7,0.72,0.73,0.99,2.31
105,612,1089,1.0,0.64,0.28,9.02,1.67,0.69,0.73,0.99,2.3
106,924,1218,1.0,0.55,0.31,8.05,1.5,0.77,0.83,0.95,1.77
107,1391,999,1.0,0.48,0.22,5.58,1.28,0.73,0.76,0.98,2.17
108,632,792,1.0,0.68,0.25,9.0,1.74,0.63,0.64,0.98,2.71
109,787,1516,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,1247,1165,1.0,0.34,0.2,3.59,0.99,0.78,0.89,0.98,1.67
111,1011,539,1.0,0.47,0.23,5.66,1.27,0.75,0.79,0.98,2.04
112,1473,184,1.0,0.52,0.27,6.92,1.4,0.75,0.8,0.99,1.97
113,1006,346,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,1029,511,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,903,983,1.0,0.7,0.28,9.58,1.75,0.67,0.67,0.99,2.54
116,1421,660,1.0,0.61,0.28,8.31,1.61,0.68,0.71,0.93,2.17
117,1551,1277,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,1151,927,2.0,0.74,0.31,10.07,1.99,0.54,0.59,0.85,2.43
119,1274,1022,1.0,0.25,0.22,2.64,0.81,0.86,0.98,1.0,1.16
120,687,671,1.0,0.54,0.28,7.66,1.45,0.78,0.81,0.99,1.92
121,1088,490,1.0,0.51,0.24,6.51,1.37,0.74,0.78,0.97,2.09
122,1492,151,1.0,0.58,0.26,7.66,1.51,0.71,0.74,0.98,2.23
123,1441,269,1.0,0.52,0.24,6.47,1.4,0.71,0.74,0.98,2.22
124,287,852,1.0,0.52,0.25,6.42,1.39,0.71,0.77,0.93,2.02
125,611,1210,2.0,0.64,0.35,9.83,1.72,0.71,0.79,0.95,1.83
126,655,631,1.0,0.56,0.27,7.54,1.49,0.72,0.75,0.97,2.12
127,1115,615,1.0,0.57,0.29,8.12,1.5,0.77,0.8,0.99,1.95
128,1256,1286,1.0,0.64,0.25,8.44,1.6,0.7,0.69,0.99,2.53
129,348,951,1.0,0.66,0.3,9.69,1.7,0.72,0.74,0.99,2.24
130,518,726,1.0,0.58,0.24,7.42,1.49,0.71,0.73,0.99,2.37
131,717,474,1.0,0.63,0.27,8.78,1.61,0.72,0.72,0.96,2.31
132,1504,110,1.0,0.58,0.27,7.86,1.52,0.72,0.76,0.98,2.11
133,1366,448,1.0,0.29,0.26,3.61,0.92,0.9,0.99,0.99,1.13
