ID,X,Y,No.Grains,Length,Width,Area,Primeter,Circularity,Compactness,Ellipticity,AR
25,1116,995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,855,916,1.0,0.41,0.26,5.36,1.17,0.83,0.9,0.99,1.56
27,722,898,1.0,0.57,0.29,8.02,1.5,0.76,0.8,0.99,1.97
28,762,656,1.0,0.46,0.2,5.12,1.25,0.7,0.73,0.97,2.34
29,1347,633,1.0,0.57,0.22,6.73,1.47,0.66,0.68,0.98,2.57
30,295,883,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,1172,598,1.0,0.68,0.27,9.1,1.7,0.67,0.68,0.99,2.51
32,687,626,1.0,0.5,0.31,7.2,1.39,0.79,0.89,0.97,1.58
33,177,486,1.0,0.58,0.31,8.41,1.52,0.78,0.81,0.99,1.91
34,533,543,2.0,1.32,0.29,19.56,3.1,0.43,0.38,0.9,4.51
35,453,783,1.0,0.34,0.22,3.81,1.0,0.81,0.89,0.98,1.55
36,374,547,2.0,1.4,0.28,20.29,3.32,0.39,0.35,0.88,4.93
37,559,842,3.0,1.51,0.33,22.07,3.67,0.35,0.33,0.84,4.51
38,1497,484,1.0,0.46,0.21,4.61,1.3,0.58,0.62,0.8,2.24
39,1251,942,1.0,0.48,0.22,5.53,1.29,0.71,0.76,0.98,2.15
40,1695,338,1.0,0.24,0.21,2.42,0.76,0.89,0.99,1.0,1.15
41,1484,859,1.0,0.66,0.25,8.29,1.7,0.61,0.63,0.97,2.67
42,766,1317,1.0,0.67,0.31,9.95,1.72,0.72,0.75,1.0,2.17
43,206,744,2.0,0.66,0.37,11.68,1.86,0.72,0.81,0.97,1.77
44,1574,900,1.0,0.52,0.26,6.81,1.38,0.76,0.81,0.99,1.97
45,1282,797,1.0,0.24,0.22,2.46,0.76,0.91,0.99,1.0,1.08
46,1144,286,1.0,0.65,0.29,8.9,1.63,0.71,0.72,0.99,2.23
47,402,611,1.0,0.63,0.3,9.36,1.65,0.73,0.77,0.99,2.13
48,802,1214,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,933,946,1.0,0.24,0.2,2.51,0.77,0.89,0.98,1.0,1.24
50,1651,933,1.0,0.29,0.21,3.07,0.88,0.85,0.95,0.99,1.41
51,923,882,1.0,0.45,0.24,5.41,1.21,0.79,0.83,0.99,1.86
52,260,930,1.0,0.66,0.27,9.05,1.71,0.66,0.69,0.96,2.49
53,1718,316,1.0,0.53,0.29,7.73,1.44,0.8,0.85,1.0,1.83
54,1689,946,1.0,0.49,0.26,6.69,1.32,0.82,0.85,0.99,1.91
55,1377,646,1.0,0.4,0.24,4.73,1.12,0.8,0.87,0.99,1.66
56,1026,808,1.0,0.5,0.24,6.32,1.33,0.76,0.79,0.99,2.05
57,853,1123,1.0,0.83,0.24,10.2,2.07,0.51,0.49,0.92,3.51
58,1137,932,2.0,0.98,0.27,12.61,2.58,0.4,0.41,0.79,3.67
59,482,1220,2.0,1.01,0.39,16.02,2.68,0.47,0.51,0.76,2.62
60,716,1430,1.0,0.55,0.23,6.58,1.44,0.68,0.71,0.98,2.4
61,746,964,1.0,0.65,0.26,8.71,1.64,0.69,0.7,0.99,2.53
62,79,750,4.0,1.8,0.37,27.49,4.68,0.27,0.26,0.63,4.92
63,739,610,2.0,0.83,0.22,9.69,2.07,0.48,0.47,0.9,3.75
64,687,591,1.0,0.51,0.25,6.61,1.35,0.78,0.82,0.99,2.0
65,524,326,1.0,0.57,0.3,7.86,1.5,0.74,0.79,0.99,1.93
66,149,736,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,974,1055,1.0,0.59,0.28,8.46,1.55,0.75,0.78,0.99,2.12
68,234,505,1.0,0.48,0.4,9.17,1.53,0.83,0.97,0.97,1.2
69,836,871,2.0,1.02,0.28,13.9,2.5,0.47,0.44,0.85,3.63
70,526,1183,1.0,0.61,0.26,8.37,1.6,0.7,0.72,0.97,2.32
71,591,532,2.0,1.19,0.31,18.14,2.93,0.45,0.42,0.84,3.88
72,1354,785,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,1192,1004,1.0,0.44,0.24,5.69,1.2,0.84,0.87,0.99,1.79
74,884,607,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,668,795,1.0,0.61,0.27,8.31,1.62,0.67,0.72,0.95,2.24
76,553,699,1.0,0.58,0.27,7.93,1.51,0.74,0.75,0.99,2.13
77,934,1077,1.0,0.55,0.26,7.27,1.43,0.76,0.78,1.0,2.14
78,426,774,1.0,0.57,0.26,7.56,1.47,0.75,0.76,0.99,2.18
79,1653,368,1.0,0.51,0.23,6.2,1.34,0.73,0.76,0.99,2.21
80,1168,973,1.0,0.44,0.28,6.1,1.24,0.85,0.9,0.99,1.57
81,316,526,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,924,1041,1.0,0.45,0.27,6.1,1.26,0.82,0.87,0.99,1.71
83,1489,612,1.0,0.5,0.24,6.25,1.34,0.74,0.78,0.99,2.06
84,272,516,1.0,0.65,0.28,9.07,1.64,0.72,0.73,0.99,2.35
85,1574,422,1.0,0.53,0.22,6.1,1.37,0.69,0.7,0.97,2.43
86,670,432,1.0,0.62,0.32,9.58,1.63,0.76,0.8,0.99,1.94
87,1525,878,1.0,0.67,0.24,8.29,1.7,0.61,0.61,0.96,2.75
88,485,792,1.0,0.53,0.24,6.61,1.38,0.74,0.77,0.97,2.2
89,544,1146,1.0,0.63,0.32,9.31,1.65,0.73,0.77,0.97,2.0
90,1157,397,1.0,0.51,0.27,6.92,1.38,0.77,0.83,0.98,1.88
91,1072,1225,2.0,1.32,0.31,18.53,3.33,0.36,0.35,0.75,4.32
92,703,459,1.0,0.43,0.34,6.56,1.32,0.8,0.93,0.93,1.26
93,929,634,1.0,0.22,0.21,2.31,0.74,0.91,1.0,1.0,1.07
94,1312,863,1.0,0.45,0.26,5.9,1.24,0.82,0.86,0.99,1.73
95,868,512,1.0,0.58,0.2,6.69,1.48,0.65,0.65,0.96,2.83
96,1060,1368,1.0,0.56,0.26,7.49,1.45,0.76,0.78,0.99,2.18
97,630,1049,1.0,0.71,0.33,11.2,1.84,0.7,0.74,0.99,2.16
98,976,612,1.0,0.22,0.2,2.15,0.71,0.9,1.0,1.0,1.08
99,888,796,1.0,0.55,0.27,7.53,1.47,0.74,0.78,0.97,2.02
100,1390,778,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,787,495,2.0,1.07,0.27,13.63,2.71,0.39,0.39,0.84,3.91
102,450,574,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,1150,341,2.0,1.15,0.29,16.2,2.83,0.43,0.4,0.86,3.99
104,645,819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,574,1119,1.0,0.61,0.3,9.46,1.65,0.74,0.79,0.98,2.0
106,1282,1039,2.0,1.06,0.27,14.47,2.6,0.46,0.43,0.83,4.0
107,863,456,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,413,855,1.0,0.42,0.36,6.68,1.33,0.81,0.96,0.95,1.17
109,1418,836,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,639,994,1.0,0.43,0.24,5.15,1.17,0.8,0.86,0.99,1.78
111,1067,1289,1.0,0.63,0.27,8.41,1.58,0.72,0.72,0.99,2.31
112,419,647,1.0,0.61,0.29,8.69,1.58,0.74,0.76,1.0,2.13
113,985,644,1.0,0.5,0.24,6.19,1.31,0.77,0.79,0.99,2.07
114,682,555,1.0,0.56,0.27,7.78,1.47,0.77,0.8,1.0,2.06
115,522,673,1.0,0.46,0.21,5.17,1.23,0.73,0.74,0.97,2.23
116,641,857,1.0,0.6,0.3,8.73,1.58,0.75,0.79,0.99,1.98
117,276,739,1.0,0.68,0.31,10.2,1.72,0.74,0.75,0.99,2.21
118,786,1270,1.0,0.53,0.23,6.37,1.4,0.69,0.72,0.98,2.33
119,1223,857,1.0,0.41,0.22,4.8,1.14,0.78,0.84,0.98,1.85
120,1064,1330,1.0,0.56,0.25,7.39,1.45,0.75,0.76,0.99,2.2
121,1536,448,1.0,0.35,0.22,3.97,1.01,0.83,0.9,0.99,1.6
122,1297,831,1.0,0.37,0.29,5.05,1.13,0.85,0.95,0.97,1.29
123,730,1368,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,610,587,1.0,0.64,0.29,9.42,1.68,0.71,0.75,0.98,2.17
125,1125,1026,2.0,0.73,0.28,10.58,1.88,0.64,0.65,0.95,2.66
126,976,569,1.0,0.58,0.25,7.73,1.48,0.75,0.76,1.0,2.27
127,1106,870,1.0,0.39,0.21,4.39,1.08,0.8,0.85,0.99,1.9
128,1569,1379,1.0,0.22,0.2,2.15,0.71,0.91,1.0,1.0,1.08
129,646,923,1.0,0.6,0.27,8.37,1.58,0.71,0.75,0.98,2.21
130,1261,986,1.0,0.61,0.28,8.36,1.57,0.72,0.74,0.99,2.21
131,345,877,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,1432,778,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,1156,445,1.0,0.7,0.27,9.41,1.73,0.67,0.67,0.99,2.56
134,688,905,1.0,0.46,0.24,5.54,1.23,0.79,0.82,0.99,1.94
135,872,552,1.0,0.49,0.22,5.92,1.3,0.75,0.77,0.99,2.24
136,762,450,1.0,0.59,0.29,8.25,1.55,0.74,0.77,0.97,2.02
137,204,502,1.0,0.41,0.29,5.86,1.21,0.85,0.94,0.98,1.41
138,496,640,1.0,0.64,0.31,9.75,1.65,0.76,0.79,0.99,2.05
139,595,1085,1.0,0.66,0.26,8.92,1.66,0.69,0.68,0.98,2.54
140,833,1157,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,718,560,1.0,0.53,0.26,6.8,1.39,0.75,0.77,0.99,2.08
142,1411,659,1.0,0.48,0.26,6.25,1.3,0.79,0.85,0.99,1.86
143,465,278,1.0,0.59,0.28,8.42,1.54,0.76,0.77,0.98,2.13
