ID,X,Y,No.Grains,Length,Width,Area,Primeter,Circularity,Compactness,Ellipticity,AR
44,936,915,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,352,431,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,117,543,2.0,1.32,0.31,18.61,3.26,0.37,0.35,0.79,4.33
47,1112,634,1.0,0.58,0.32,9.1,1.57,0.79,0.82,0.98,1.85
48,845,270,1.0,0.65,0.36,10.81,1.78,0.73,0.79,0.96,1.82
49,1307,1025,1.0,0.56,0.27,7.86,1.46,0.79,0.81,1.0,2.05
50,985,1474,1.0,0.5,0.27,7.02,1.38,0.79,0.83,0.99,1.84
51,1191,1189,1.0,0.25,0.24,2.8,0.81,0.91,1.0,1.0,1.07
52,814,231,1.0,0.64,0.3,10.05,1.72,0.72,0.76,0.97,2.1
53,409,830,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,1133,672,1.0,0.62,0.28,8.86,1.61,0.72,0.75,0.99,2.24
55,1435,882,1.0,0.32,0.24,3.81,0.94,0.91,0.97,1.0,1.35
56,1184,932,2.0,0.83,0.33,13.0,2.13,0.61,0.64,0.95,2.55
57,1091,184,1.0,0.62,0.27,8.86,1.62,0.72,0.74,0.99,2.28
58,653,570,1.0,0.57,0.24,7.75,1.51,0.72,0.73,0.97,2.33
59,1179,427,2.0,1.17,0.33,19.0,2.87,0.49,0.46,0.87,3.5
60,1435,1029,1.0,0.56,0.26,7.64,1.46,0.76,0.78,0.99,2.19
61,854,873,1.0,0.61,0.3,9.14,1.61,0.76,0.79,0.99,2.06
62,1700,1046,1.0,0.24,0.24,2.54,0.77,0.9,1.0,1.0,1.0
63,1420,696,1.0,0.57,0.36,9.47,1.57,0.82,0.91,0.99,1.57
64,972,414,1.0,0.56,0.31,8.44,1.51,0.78,0.83,0.98,1.8
65,679,512,1.0,0.24,0.24,2.54,0.77,0.9,1.0,1.0,1.0
66,1610,963,1.0,0.47,0.25,6.47,1.3,0.81,0.83,0.98,1.87
67,644,991,1.0,0.69,0.37,12.14,1.81,0.79,0.82,0.99,1.86
68,287,357,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,690,901,1.0,0.63,0.31,9.58,1.64,0.75,0.79,0.99,2.05
70,1561,1438,1.0,0.39,0.24,4.73,1.12,0.8,0.9,0.98,1.64
71,1220,1088,1.0,0.64,0.32,9.63,1.68,0.73,0.76,0.99,2.03
72,499,1075,1.0,0.43,0.24,5.32,1.2,0.78,0.85,0.98,1.8
73,297,756,1.0,0.24,0.24,2.54,0.77,0.9,1.0,1.0,1.0
74,1581,938,1.0,0.43,0.24,5.69,1.22,0.82,0.87,0.99,1.77
75,1245,491,1.0,0.56,0.29,7.88,1.49,0.75,0.79,0.99,1.95
76,897,361,1.0,0.52,0.34,8.8,1.52,0.81,0.92,0.99,1.53
77,125,610,1.0,0.53,0.31,8.32,1.49,0.8,0.87,0.98,1.72
78,902,948,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,1350,543,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,1423,585,1.0,0.36,0.24,4.31,1.03,0.87,0.94,1.0,1.5
81,1331,437,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,1004,539,1.0,0.4,0.23,5.12,1.14,0.83,0.87,0.99,1.75
83,1264,905,1.0,0.58,0.28,8.27,1.54,0.74,0.78,0.99,2.08
84,1234,367,1.0,0.5,0.33,7.76,1.43,0.81,0.9,0.98,1.52
85,746,110,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,1100,551,1.0,0.32,0.24,3.81,0.94,0.91,0.97,1.0,1.35
87,1302,1063,1.0,0.46,0.26,6.07,1.27,0.8,0.86,0.99,1.78
88,355,831,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,1572,1485,2.0,1.21,0.29,17.46,2.95,0.43,0.4,0.83,4.2
90,950,368,1.0,0.54,0.28,7.47,1.44,0.77,0.81,0.99,1.94
91,227,724,1.0,0.67,0.36,11.98,1.83,0.76,0.82,0.98,1.86
92,1439,994,1.0,0.24,0.24,2.54,0.77,0.9,1.0,1.0,1.0
93,389,458,1.0,0.31,0.22,3.71,0.95,0.87,0.96,0.99,1.41
94,933,442,1.0,0.54,0.28,7.76,1.45,0.78,0.81,0.99,1.95
95,1112,1289,1.0,0.6,0.27,8.31,1.58,0.71,0.74,0.98,2.26
96,1436,933,2.0,1.17,0.29,16.15,2.96,0.39,0.38,0.79,4.05
97,347,664,1.0,0.25,0.24,2.86,0.82,0.9,0.99,1.0,1.07
98,958,893,1.0,0.4,0.26,5.19,1.16,0.82,0.9,0.99,1.56
99,484,508,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,396,1126,1.0,0.39,0.24,4.92,1.12,0.84,0.91,0.99,1.62
101,958,477,1.0,0.47,0.31,6.85,1.33,0.82,0.89,0.98,1.54
102,423,743,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,1321,884,2.0,1.17,0.33,18.95,2.91,0.48,0.49,0.93,3.55
104,1221,336,1.0,0.57,0.35,9.56,1.58,0.82,0.88,0.97,1.64
105,1562,1388,1.0,0.61,0.29,9.19,1.61,0.76,0.78,0.98,2.12
106,381,702,1.0,0.7,0.26,9.75,1.77,0.66,0.65,0.97,2.69
107,1159,1141,1.0,0.46,0.24,5.73,1.26,0.77,0.81,0.97,1.94
108,665,953,1.0,0.63,0.29,9.17,1.61,0.76,0.77,1.0,2.16
109,1155,1257,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,1044,47,1.0,0.64,0.31,10.27,1.69,0.76,0.79,0.99,2.05
111,1058,1365,1.0,0.27,0.24,3.07,0.86,0.89,0.99,1.0,1.14
112,1137,278,1.0,0.65,0.33,10.71,1.72,0.77,0.81,0.99,1.99
113,771,893,1.0,0.67,0.29,9.75,1.69,0.72,0.74,0.99,2.28
114,1215,467,1.0,0.6,0.32,9.76,1.64,0.77,0.8,0.96,1.88
115,631,542,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,1137,715,1.0,0.7,0.38,12.47,1.89,0.74,0.8,0.95,1.87
117,1554,1332,1.0,0.75,0.27,11.1,1.86,0.69,0.67,0.98,2.75
118,789,660,1.0,0.29,0.24,3.41,0.9,0.89,0.98,1.0,1.22
119,1275,1143,1.0,0.46,0.24,5.81,1.26,0.78,0.84,0.99,1.92
120,999,856,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,1042,850,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,1423,541,1.0,0.56,0.29,7.9,1.47,0.77,0.82,0.99,1.94
123,1520,1068,1.0,0.54,0.26,7.12,1.45,0.72,0.77,0.97,2.06
124,818,328,1.0,0.62,0.29,8.95,1.59,0.76,0.78,0.99,2.11
125,1228,916,1.0,0.65,0.28,9.39,1.68,0.71,0.73,0.98,2.34
126,528,537,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,861,342,1.0,0.54,0.27,7.59,1.44,0.78,0.8,0.99,1.96
128,1217,295,1.0,0.51,0.25,6.81,1.35,0.8,0.83,0.99,2.0
