ID,X,Y,No.Grains,Length,Width,Area,Primeter,Circularity,Compactness,Ellipticity,AR
47,1566,373,1.0,0.51,0.26,6.81,1.37,0.77,0.82,0.99,1.98
48,764,448,1.0,0.44,0.24,5.42,1.2,0.81,0.85,1.0,1.83
49,1486,1287,1.0,0.49,0.26,6.66,1.32,0.81,0.84,1.0,1.91
50,530,747,1.0,0.61,0.24,7.88,1.57,0.68,0.7,0.99,2.51
51,916,1612,3.0,1.47,0.28,20.44,3.59,0.34,0.3,0.75,5.17
52,1375,757,2.0,0.89,0.31,12.31,2.19,0.55,0.54,0.91,2.9
53,51,515,2.0,0.83,0.3,12.44,2.09,0.61,0.63,0.96,2.73
54,315,1161,1.0,0.52,0.29,7.29,1.39,0.8,0.84,0.99,1.8
55,750,527,1.0,0.54,0.26,7.32,1.43,0.77,0.8,0.99,2.12
56,1374,507,1.0,0.37,0.21,4.1,1.05,0.8,0.86,0.99,1.82
57,593,946,1.0,0.35,0.23,4.03,1.02,0.83,0.91,0.98,1.53
58,1189,1062,2.0,0.85,0.22,10.34,2.12,0.49,0.46,0.9,3.83
59,608,222,1.0,0.54,0.24,7.24,1.44,0.75,0.77,0.98,2.22
60,1042,1245,1.0,0.33,0.22,3.75,0.96,0.86,0.92,0.99,1.49
61,756,485,1.0,0.61,0.27,8.37,1.58,0.72,0.75,0.98,2.24
62,328,1470,1.0,0.43,0.28,5.95,1.23,0.84,0.9,0.98,1.55
63,853,427,1.0,0.5,0.26,6.53,1.34,0.78,0.81,1.0,1.96
64,48,1182,1.0,0.52,0.3,7.83,1.44,0.8,0.85,0.97,1.76
65,919,1057,1.0,0.63,0.24,7.78,1.57,0.67,0.66,0.99,2.64
66,449,996,1.0,0.43,0.33,6.53,1.3,0.83,0.94,0.96,1.33
67,767,1034,1.0,0.45,0.24,5.56,1.22,0.8,0.85,0.99,1.84
68,912,959,1.0,0.55,0.26,7.02,1.46,0.7,0.75,0.97,2.12
69,357,1455,1.0,0.46,0.26,5.93,1.26,0.79,0.85,0.99,1.79
70,1598,1316,1.0,0.48,0.24,6.08,1.29,0.77,0.8,0.99,2.01
71,659,842,1.0,0.4,0.22,4.64,1.12,0.79,0.84,0.99,1.83
72,1214,1297,1.0,0.51,0.22,6.27,1.35,0.74,0.76,0.98,2.3
73,195,600,1.0,0.53,0.24,6.88,1.41,0.74,0.76,0.98,2.18
74,430,837,1.0,0.55,0.24,6.93,1.41,0.74,0.76,0.99,2.25
75,985,1291,1.0,0.51,0.25,6.49,1.35,0.76,0.79,0.99,1.99
76,713,335,1.0,0.49,0.27,6.78,1.33,0.82,0.85,0.99,1.82
77,297,999,1.0,0.46,0.22,5.44,1.21,0.79,0.81,0.99,2.06
78,999,617,1.0,0.58,0.29,8.42,1.59,0.71,0.78,0.93,2.0
79,1670,1404,1.0,0.47,0.25,5.93,1.26,0.8,0.84,0.99,1.83
80,914,1171,1.0,0.56,0.27,7.27,1.46,0.73,0.77,0.99,2.06
81,739,564,1.0,0.55,0.31,8.2,1.52,0.76,0.83,0.97,1.8
82,988,1372,1.0,0.47,0.24,5.78,1.25,0.79,0.82,1.0,1.9
83,1353,590,1.0,0.48,0.24,5.81,1.26,0.78,0.8,0.99,1.99
84,579,860,1.0,0.61,0.28,8.41,1.58,0.72,0.75,1.0,2.23
85,1260,970,1.0,0.72,0.27,10.0,1.83,0.64,0.66,0.95,2.62
86,666,485,1.0,0.48,0.26,6.29,1.31,0.78,0.82,0.97,1.85
87,1482,1035,1.0,0.52,0.31,7.49,1.41,0.81,0.86,0.99,1.69
88,469,1103,1.0,0.51,0.27,6.85,1.37,0.78,0.82,0.99,1.86
89,922,278,1.0,0.29,0.2,3.03,0.85,0.9,0.96,1.0,1.41
90,1428,508,1.0,0.54,0.22,6.34,1.44,0.66,0.68,0.96,2.42
91,718,694,2.0,1.08,0.27,14.22,2.63,0.44,0.39,0.88,4.03
92,1190,542,1.0,0.56,0.24,7.1,1.46,0.71,0.73,0.98,2.34
93,1582,427,1.0,0.52,0.28,7.08,1.37,0.8,0.84,1.0,1.83
94,1539,627,1.0,0.39,0.24,4.58,1.08,0.84,0.89,0.99,1.64
95,1196,1011,1.0,0.39,0.22,4.41,1.07,0.83,0.87,1.0,1.76
96,588,430,2.0,0.98,0.25,12.49,2.48,0.43,0.43,0.85,3.85
97,691,1118,1.0,0.63,0.25,8.05,1.62,0.66,0.67,0.99,2.52
98,656,669,1.0,0.47,0.25,5.78,1.25,0.78,0.82,0.99,1.83
99,569,987,1.0,0.64,0.27,8.46,1.63,0.68,0.7,0.99,2.39
100,1418,746,1.0,0.45,0.22,5.44,1.23,0.76,0.81,0.99,2.06
101,1400,399,1.0,0.54,0.26,7.29,1.42,0.77,0.8,1.0,2.08
102,910,1254,1.0,0.49,0.24,6.41,1.31,0.79,0.81,0.99,2.08
103,808,1025,1.0,0.49,0.29,6.83,1.36,0.79,0.85,0.98,1.69
104,977,594,1.0,0.41,0.27,5.44,1.18,0.83,0.92,0.98,1.5
105,494,1076,1.0,0.47,0.29,6.61,1.31,0.83,0.88,0.99,1.62
106,1479,1255,1.0,0.44,0.24,5.36,1.2,0.79,0.84,0.99,1.87
107,1190,1223,1.0,0.49,0.25,6.22,1.34,0.73,0.8,0.96,1.97
108,586,645,1.0,0.57,0.27,7.75,1.49,0.75,0.78,0.99,2.08
109,1505,630,1.0,0.44,0.26,5.64,1.2,0.83,0.88,0.99,1.72
110,464,846,1.0,0.51,0.22,6.12,1.33,0.74,0.76,0.99,2.29
111,1478,1143,2.0,1.07,0.27,14.12,2.67,0.42,0.4,0.86,4.05
112,1201,1255,1.0,0.46,0.24,5.63,1.27,0.75,0.79,0.98,1.96
113,1032,646,1.0,0.42,0.23,5.24,1.17,0.81,0.86,0.99,1.84
114,1573,632,1.0,0.51,0.25,6.68,1.37,0.76,0.8,0.99,2.01
115,850,672,1.0,0.39,0.2,4.36,1.05,0.84,0.86,1.0,1.91
116,1329,769,1.0,0.4,0.24,4.64,1.1,0.81,0.87,0.99,1.66
117,879,985,1.0,0.49,0.25,6.37,1.34,0.76,0.8,0.98,1.94
118,500,1336,1.0,0.55,0.3,7.98,1.48,0.77,0.82,0.98,1.87
119,791,137,1.0,0.47,0.23,5.78,1.27,0.76,0.81,0.98,2.02
120,1011,482,1.0,0.53,0.26,6.92,1.41,0.74,0.78,0.99,2.08
121,341,1009,1.0,0.27,0.2,2.81,0.81,0.91,0.98,1.0,1.33
122,121,553,1.0,0.52,0.27,7.34,1.41,0.78,0.82,0.99,1.91
123,1465,630,1.0,0.48,0.24,5.76,1.25,0.79,0.81,0.99,1.98
124,175,687,1.0,0.55,0.27,7.47,1.45,0.76,0.79,0.99,2.02
125,817,174,1.0,0.44,0.23,5.15,1.21,0.75,0.8,0.98,1.92
126,817,409,1.0,0.52,0.25,6.63,1.36,0.76,0.79,0.99,2.06
127,423,1038,1.0,0.56,0.28,7.17,1.48,0.69,0.74,0.96,2.01
128,1547,1261,1.0,0.62,0.28,8.95,1.62,0.73,0.75,0.98,2.2
129,1002,439,1.0,0.51,0.27,6.95,1.39,0.77,0.81,0.97,1.88
130,916,1137,1.0,0.53,0.24,6.73,1.35,0.79,0.79,1.0,2.21
131,1626,1352,1.0,0.53,0.25,6.97,1.41,0.75,0.78,0.99,2.09
132,201,1112,1.0,0.6,0.3,8.68,1.58,0.74,0.78,0.98,2.02
133,1535,1162,1.0,0.56,0.26,7.37,1.45,0.75,0.77,0.99,2.16
134,390,1434,1.0,0.47,0.27,6.42,1.29,0.83,0.86,0.99,1.76
135,1344,628,1.0,0.44,0.24,5.42,1.2,0.8,0.85,1.0,1.81
136,1102,1072,1.0,0.52,0.23,6.25,1.36,0.72,0.73,0.98,2.25
137,263,648,1.0,0.53,0.25,6.78,1.4,0.74,0.77,0.99,2.1
138,391,1069,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,549,1312,1.0,0.56,0.28,8.2,1.52,0.76,0.81,0.98,1.98
140,1573,1291,1.0,0.56,0.27,7.66,1.46,0.76,0.79,0.99,2.07
141,157,1078,1.0,0.47,0.26,6.25,1.3,0.79,0.84,0.99,1.82
142,1663,221,1.0,0.45,0.24,5.34,1.22,0.77,0.82,0.99,1.9
143,1180,668,1.0,0.46,0.24,5.59,1.23,0.79,0.83,0.98,1.93
144,359,772,1.0,0.56,0.26,7.64,1.45,0.77,0.78,0.99,2.17
145,950,569,1.0,0.54,0.27,7.1,1.42,0.75,0.78,1.0,2.03
146,975,354,1.0,0.44,0.22,5.07,1.18,0.77,0.81,0.99,2.0
147,924,324,2.0,1.21,0.25,15.66,2.89,0.4,0.35,0.84,4.73
148,765,1211,1.0,0.51,0.26,6.66,1.35,0.77,0.81,1.0,1.97
149,308,783,1.0,0.5,0.25,6.49,1.34,0.78,0.82,0.99,1.95
150,969,944,1.0,0.37,0.21,4.31,1.07,0.8,0.87,0.98,1.75
151,1643,256,1.0,0.49,0.25,6.27,1.3,0.79,0.82,0.99,1.95
152,1682,194,1.0,0.42,0.25,5.46,1.19,0.82,0.87,0.99,1.7
153,1374,1180,2.0,0.85,0.46,15.71,2.34,0.61,0.74,0.86,1.85
154,1065,663,1.0,0.41,0.24,5.19,1.17,0.81,0.87,0.99,1.69
155,757,1244,1.0,0.52,0.24,6.71,1.37,0.76,0.8,0.99,2.12
156,1407,1004,4.0,2.01,0.29,28.75,4.63,0.29,0.24,0.79,6.95
157,23,1203,1.0,0.32,0.27,4.05,1.0,0.87,0.97,0.97,1.19
158,924,241,1.0,0.53,0.27,7.15,1.39,0.79,0.82,0.99,1.94
159,362,580,1.0,0.55,0.26,7.1,1.43,0.74,0.77,0.99,2.13
160,863,271,1.0,0.4,0.21,4.37,1.1,0.77,0.83,0.99,1.91
161,469,1382,1.0,0.58,0.32,8.49,1.54,0.76,0.81,0.97,1.84
162,1596,333,1.0,0.55,0.27,7.37,1.44,0.76,0.79,0.99,2.04
163,253,989,1.0,0.56,0.24,7.07,1.42,0.75,0.75,1.0,2.34
164,369,1102,1.0,0.46,0.24,5.88,1.26,0.79,0.84,0.99,1.89
165,192,1067,1.0,0.52,0.27,7.03,1.38,0.79,0.83,0.99,1.89
166,428,1408,1.0,0.55,0.26,7.2,1.43,0.75,0.77,0.99,2.13
167,1010,1268,1.0,0.43,0.24,5.25,1.19,0.79,0.85,0.99,1.77
168,852,759,1.0,0.63,0.2,7.0,1.61,0.57,0.57,0.91,3.07
169,1177,1186,1.0,0.41,0.25,5.05,1.13,0.85,0.9,1.0,1.61
170,1064,1382,1.0,0.51,0.27,6.92,1.35,0.81,0.84,1.0,1.88
171,1362,550,1.0,0.36,0.21,3.98,1.01,0.83,0.89,0.99,1.73
172,627,1305,1.0,0.51,0.24,6.49,1.37,0.74,0.78,0.98,2.11
173,619,1084,1.0,0.49,0.27,6.66,1.34,0.79,0.83,0.99,1.86
174,404,759,1.0,0.51,0.26,6.76,1.35,0.79,0.82,0.99,1.99
175,1068,1222,1.0,0.4,0.21,4.34,1.13,0.72,0.79,0.95,1.93
176,984,398,1.0,0.34,0.2,3.71,0.96,0.85,0.91,0.99,1.67
177,1048,1127,1.0,0.56,0.28,7.63,1.47,0.75,0.79,0.99,1.97
178,942,1543,1.0,0.52,0.25,6.8,1.39,0.75,0.79,0.99,2.1
179,852,633,1.0,0.47,0.24,5.76,1.25,0.79,0.81,0.99,2.0
180,775,99,1.0,0.47,0.24,5.69,1.27,0.76,0.82,0.99,1.9
181,478,605,2.0,1.1,0.26,14.14,2.82,0.38,0.37,0.77,4.25
182,680,400,1.0,0.52,0.3,7.88,1.44,0.81,0.86,0.99,1.73
183,781,1170,1.0,0.52,0.26,6.78,1.37,0.77,0.8,0.99,1.99
184,744,1280,1.0,0.53,0.26,7.12,1.39,0.79,0.81,1.0,2.06
185,798,1126,1.0,0.56,0.23,6.93,1.46,0.69,0.71,0.98,2.41
186,1079,1096,1.0,0.38,0.24,4.58,1.08,0.84,0.9,0.98,1.54
187,1303,775,1.0,0.41,0.22,4.73,1.14,0.78,0.83,0.98,1.87
188,550,1016,1.0,0.27,0.23,3.2,0.87,0.9,0.99,0.99,1.19
189,841,228,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,767,410,1.0,0.51,0.25,6.93,1.35,0.81,0.83,0.99,2.01
191,631,314,1.0,0.57,0.26,7.53,1.47,0.74,0.76,1.0,2.19
192,636,793,1.0,0.5,0.26,6.56,1.34,0.78,0.81,0.99,1.93
193,583,1062,1.0,0.36,0.21,3.85,1.02,0.79,0.86,0.98,1.73
194,955,1501,1.0,0.56,0.24,7.29,1.48,0.71,0.74,0.99,2.31
195,639,1256,1.0,0.36,0.21,4.0,1.01,0.83,0.9,0.99,1.73
196,697,366,1.0,0.35,0.23,4.14,1.03,0.83,0.92,0.99,1.53
197,1185,1108,1.0,0.49,0.25,6.25,1.3,0.79,0.82,1.0,1.93
198,1472,1221,1.0,0.53,0.26,6.85,1.39,0.75,0.79,0.99,2.07
199,210,982,1.0,0.56,0.27,7.54,1.45,0.76,0.78,0.99,2.05
200,1294,942,1.0,0.41,0.22,4.93,1.15,0.79,0.83,0.98,1.91
201,1181,624,1.0,0.39,0.23,4.61,1.09,0.82,0.88,0.99,1.74
202,348,678,1.0,0.52,0.28,7.27,1.4,0.79,0.82,0.99,1.86
203,1022,522,1.0,0.62,0.22,7.56,1.58,0.65,0.65,0.97,2.77
204,502,852,1.0,0.37,0.2,4.14,1.01,0.86,0.88,1.0,1.83
205,1409,438,1.0,0.48,0.22,5.93,1.29,0.76,0.79,0.99,2.16
206,605,187,1.0,0.48,0.27,6.61,1.33,0.8,0.86,0.99,1.75
207,87,537,1.0,0.47,0.23,5.8,1.28,0.75,0.81,0.99,2.04
208,1270,788,1.0,0.2,0.2,1.93,0.68,0.89,1.0,1.0,1.0
209,154,582,1.0,0.49,0.27,6.58,1.33,0.79,0.83,0.98,1.84
210,268,794,1.0,0.54,0.26,7.02,1.41,0.75,0.78,0.99,2.09
211,970,1400,1.0,0.46,0.24,5.59,1.24,0.77,0.82,0.99,1.94
212,921,455,1.0,0.59,0.27,8.24,1.56,0.72,0.75,0.98,2.21
213,364,544,1.0,0.51,0.27,6.83,1.38,0.76,0.82,0.98,1.88
214,614,1353,1.0,0.6,0.26,8.19,1.54,0.73,0.75,0.99,2.33
