ID,X,Y,No.Grains,Length,Width,Area,Primeter,Circularity,Compactness,Ellipticity,AR
36,783,780,1.0,0.42,0.32,6.44,1.25,0.88,0.96,0.99,1.33
37,974,799,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,899,742,1.0,0.24,0.24,2.54,0.77,0.9,1.0,1.0,1.0
39,541,543,1.0,0.36,0.24,4.39,1.05,0.85,0.92,0.99,1.47
40,1172,779,1.0,0.46,0.27,6.27,1.27,0.83,0.87,0.99,1.7
41,418,863,2.0,1.01,0.4,18.27,2.54,0.6,0.63,0.95,2.55
42,1138,277,1.0,0.43,0.33,6.59,1.29,0.85,0.94,0.97,1.32
43,226,455,1.0,0.47,0.3,6.9,1.32,0.84,0.9,0.99,1.59
44,568,726,1.0,0.54,0.38,8.64,1.53,0.79,0.89,0.94,1.45
45,888,316,1.0,0.39,0.24,4.92,1.12,0.84,0.91,0.99,1.62
46,1052,382,1.0,0.31,0.25,3.88,0.96,0.9,0.98,0.99,1.2
47,474,648,2.0,0.73,0.27,9.95,1.93,0.57,0.58,0.89,2.71
48,256,511,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,153,622,2.0,1.05,0.36,19.15,2.68,0.57,0.57,0.9,2.93
50,588,774,2.0,1.15,0.32,18.66,2.8,0.51,0.48,0.85,3.54
51,531,278,1.0,0.34,0.33,4.95,1.09,0.89,0.99,0.98,1.05
52,1002,1069,5.0,2.36,0.37,39.78,5.59,0.27,0.24,0.75,6.3
53,1254,438,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,71,616,1.0,0.43,0.31,6.15,1.25,0.84,0.95,0.99,1.38
55,1112,981,4.0,2.0,0.29,29.59,4.65,0.29,0.25,0.86,6.94
56,593,851,2.0,0.66,0.46,11.9,1.99,0.64,0.78,0.81,1.43
57,995,262,1.0,0.43,0.27,5.61,1.18,0.86,0.92,1.0,1.56
58,1292,180,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,247,420,1.0,0.48,0.27,6.73,1.32,0.82,0.86,0.99,1.79
60,542,348,1.0,0.37,0.27,5.0,1.11,0.87,0.95,0.99,1.4
61,427,676,2.0,0.87,0.31,14.34,2.19,0.64,0.63,0.95,2.81
62,255,667,1.0,0.43,0.26,5.68,1.21,0.83,0.88,0.99,1.65
63,1098,673,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,1287,209,1.0,0.39,0.24,4.92,1.13,0.82,0.89,0.99,1.62
65,558,303,1.0,0.43,0.32,6.47,1.25,0.89,0.95,0.97,1.32
66,873,760,2.0,1.01,0.33,16.34,2.67,0.49,0.54,0.74,3.04
67,485,838,2.0,0.9,0.32,14.51,2.18,0.65,0.64,0.99,2.79
68,1094,330,1.0,0.36,0.25,4.42,1.03,0.9,0.96,1.0,1.4
69,1139,865,1.0,0.45,0.26,6.02,1.26,0.81,0.87,0.99,1.73
70,605,485,1.0,0.42,0.27,5.83,1.2,0.86,0.92,0.99,1.52
71,948,674,3.0,1.32,0.29,18.69,3.15,0.4,0.36,0.85,4.58
72,1006,967,2.0,0.79,0.39,14.2,2.26,0.59,0.76,0.94,2.0
73,350,673,3.0,1.32,0.3,19.69,3.55,0.33,0.36,0.55,4.36
74,1276,227,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,974,516,1.0,0.47,0.31,7.47,1.36,0.86,0.91,0.99,1.53
76,1263,306,1.0,0.48,0.26,6.19,1.29,0.79,0.84,0.99,1.86
77,1113,897,1.0,0.51,0.29,7.15,1.37,0.82,0.86,0.99,1.77
78,1025,428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,400,489,3.0,1.48,0.31,22.42,3.64,0.36,0.33,0.78,4.74
80,199,519,1.0,0.51,0.27,7.0,1.34,0.83,0.86,1.0,1.86
81,929,465,1.0,0.29,0.24,3.34,0.89,0.9,0.99,1.0,1.2
82,844,103,6.0,2.58,0.34,41.36,6.48,0.21,0.2,0.64,7.53
83,1159,257,1.0,0.49,0.33,7.69,1.38,0.86,0.91,0.99,1.45
84,981,323,3.0,1.35,0.33,20.25,3.65,0.32,0.37,0.59,4.11
85,1302,155,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,751,747,2.0,0.96,0.34,14.47,2.48,0.5,0.52,0.85,2.84
87,1175,210,1.0,0.59,0.31,8.97,1.59,0.76,0.8,0.97,1.9
88,451,740,3.0,1.21,0.33,19.53,2.92,0.49,0.47,0.89,3.71
89,1037,847,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,1151,761,1.0,0.39,0.26,5.05,1.12,0.86,0.93,1.0,1.52
91,1273,424,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,949,920,3.0,1.32,0.34,22.97,3.21,0.48,0.46,0.92,3.84
93,636,358,2.0,0.81,0.29,12.08,2.01,0.64,0.62,0.94,2.75
94,303,638,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,1035,466,1.0,0.41,0.25,5.17,1.13,0.87,0.92,1.0,1.6
96,1134,723,1.0,0.44,0.27,6.03,1.25,0.83,0.89,0.99,1.65
97,800,711,3.0,1.48,0.34,23.37,3.53,0.4,0.38,0.77,4.35
98,726,826,3.0,1.17,0.36,19.86,3.1,0.44,0.47,0.77,3.27
99,291,492,3.0,1.17,0.32,17.02,3.05,0.39,0.39,0.72,3.69
100,797,545,2.0,0.77,0.36,13.29,2.1,0.64,0.72,0.89,2.15
101,586,375,1.0,0.45,0.23,5.59,1.29,0.71,0.8,0.93,1.94
102,1269,266,1.0,0.46,0.24,5.8,1.26,0.78,0.83,0.99,1.92
